id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
44,BE_Balance,FR_Balance,2030,1,15,16,692,0.0,0.0
45,BE_Balance,FR_Balance,2030,1,17,18,693,0.0,-0.0
46,BE_Balance,FR_Balance,2030,1,19,20,694,0.0,0.0
47,BE_Balance,FR_Balance,2030,1,21,22,695,-0.8109000000000002,0.0
48,BE_Balance,FR_Balance,2030,1,23,24,696,-1.6218000000000001,0.0
49,BE_Balance,DE_Balance,2030,1,1,2,697,0.0,-0.0
50,BE_Balance,DE_Balance,2030,1,3,4,698,0.0,-0.0
51,BE_Balance,DE_Balance,2030,1,5,6,699,0.0,0.0
52,BE_Balance,DE_Balance,2030,1,7,8,700,0.0,-0.0
53,BE_Balance,DE_Balance,2030,1,9,10,701,0.0,-0.0
54,BE_Balance,DE_Balance,2030,1,11,12,702,0.0,-0.0
55,BE_Balance,DE_Balance,2030,1,13,14,703,0.0,-0.0
56,BE_Balance,DE_Balance,2030,1,15,16,704,0.0,-0.0
57,BE_Balance,DE_Balance,2030,1,17,18,705,0.0,-0.0
58,BE_Balance,DE_Balance,2030,1,19,20,706,0.0,0.0
59,BE_Balance,DE_Balance,2030,1,21,22,707,0.0,-0.0
60,BE_Balance,DE_Balance,2030,1,23,24,708,0.0,-0.0
61,DE_Balance,LU_Balance,2030,1,1,2,709,0.0,0.0
62,DE_Balance,LU_Balance,2030,1,3,4,710,0.0,0.0
63,DE_Balance,LU_Balance,2030,1,5,6,711,0.0,-0.0
64,DE_Balance,LU_Balance,2030,1,7,8,712,0.0,0.0
65,DE_Balance,LU_Balance,2030,1,9,10,713,0.0,0.0
66,DE_Balance,LU_Balance,2030,1,11,12,714,0.0,0.0
67,DE_Balance,LU_Balance,2030,1,13,14,715,0.0,0.0
68,DE_Balance,LU_Balance,2030,1,15,16,716,0.0,0.0
69,DE_Balance,LU_Balance,2030,1,17,18,717,0.0,0.0
70,DE_Balance,LU_Balance,2030,1,19,20,718,0.0,0.0
71,DE_Balance,LU_Balance,2030,1,21,22,719,0.0,0.0
72,DE_Balance,LU_Balance,2030,1,23,24,720,0.0,0.0
73,DE_Balance,FR_Balance,2030,1,1,2,721,0.0,-0.0
74,DE_Balance,FR_Balance,2030,1,3,4,722,0.0,0.0
75,DE_Balance,FR_Balance,2030,1,5,6,723,0.0,-0.0
76,DE_Balance,FR_Balance,2030,1,7,8,724,0.0,0.0
77,DE_Balance,FR_Balance,2030,1,9,10,725,-1.9079999999999995,0.0
78,DE_Balance,FR_Balance,2030,1,11,12,726,-3.815999999999999,0.0
79,DE_Balance,FR_Balance,2030,1,13,14,727,-1.6218000000000001,0.0
80,DE_Balance,FR_Balance,2030,1,15,16,728,0.0,0.0
81,DE_Balance,FR_Balance,2030,1,17,18,729,0.0,0.0
82,DE_Balance,FR_Balance,2030,1,19,20,730,0.0,0.0
83,DE_Balance,FR_Balance,2030,1,21,22,731,-0.8109000000000002,0.0
84,DE_Balance,FR_Balance,2030,1,23,24,732,-1.6218000000000001,0.0
85,DE_Balance,AT_Balance,2030,1,1,2,733,0.0,-0.0
86,DE_Balance,AT_Balance,2030,1,3,4,734,0.0,0.0
87,DE_Balance,AT_Balance,2030,1,5,6,735,0.0,-0.0
88,DE_Balance,AT_Balance,2030,1,7,8,736,0.0,0.0
89,DE_Balance,AT_Balance,2030,1,9,10,737,0.0,0.0
90,DE_Balance,AT_Balance,2030,1,11,12,738,0.0,0.0
91,DE_Balance,AT_Balance,2030,1,13,14,739,0.0,0.0
92,DE_Balance,AT_Balance,2030,1,15,16,740,0.0,0.0
93,DE_Balance,AT_Balance,2030,1,17,18,741,0.0,0.0
94,DE_Balance,AT_Balance,2030,1,19,20,742,0.0,0.0
95,DE_Balance,AT_Balance,2030,1,21,22,743,0.0,0.0
96,DE_Balance,AT_Balance,2030,1,23,24,744,0.0,0.0
97,DE_Balance,CH_Balance,2030,1,1,2,745,0.0,0.0
98,DE_Balance,CH_Balance,2030,1,3,4,746,0.0,0.0
99,DE_Balance,CH_Balance,2030,1,5,6,747,0.0,0.0
100,DE_Balance,CH_Balance,2030,1,7,8,748,0.0,-0.0
101,DE_Balance,CH_Balance,2030,1,9,10,749,0.0,1.6218000000000001
102,DE_Balance,CH_Balance,2030,1,11,12,750,0.0,1.6218000000000001
103,DE_Balance,CH_Balance,2030,1,13,14,751,0.0,-0.0
104,DE_Balance,CH_Balance,2030,1,15,16,752,0.0,-0.0
105,DE_Balance,CH_Balance,2030,1,17,18,753,0.0,-0.0
106,DE_Balance,CH_Balance,2030,1,19,20,754,0.0,-0.0
107,DE_Balance,CH_Balance,2030,1,21,22,755,0.0,0.0
108,DE_Balance,CH_Balance,2030,1,23,24,756,0.0,0.0
109,FR_Balance,LU_Balance,2030,1,1,2,757,0.0,-0.0
110,FR_Balance,LU_Balance,2030,1,3,4,758,0.0,0.0
111,FR_Balance,LU_Balance,2030,1,5,6,759,0.0,0.0
112,FR_Balance,LU_Balance,2030,1,7,8,760,0.0,0.0
113,FR_Balance,LU_Balance,2030,1,9,10,761,0.0,1.9079999999999995
114,FR_Balance,LU_Balance,2030,1,11,12,762,0.0,3.815999999999999
115,FR_Balance,LU_Balance,2030,1,13,14,763,0.0,1.6218000000000001
116,FR_Balance,LU_Balance,2030,1,15,16,764,0.0,-0.0
117,FR_Balance,LU_Balance,2030,1,17,18,765,0.0,0.0
118,FR_Balance,LU_Balance,2030,1,19,20,766,0.0,0.0
119,FR_Balance,LU_Balance,2030,1,21,22,767,0.0,0.8109000000000002
120,FR_Balance,LU_Balance,2030,1,23,24,768,0.0,1.6218000000000001
121,FR_Balance,CH_Balance,2030,1,1,2,769,0.0,-0.0
122,FR_Balance,CH_Balance,2030,1,3,4,770,0.0,0.0
123,FR_Balance,CH_Balance,2030,1,5,6,771,0.0,0.0
124,FR_Balance,CH_Balance,2030,1,7,8,772,0.0,0.0
125,FR_Balance,CH_Balance,2030,1,9,10,773,0.0,3.5298
126,FR_Balance,CH_Balance,2030,1,11,12,774,0.0,5.437799999999999
127,FR_Balance,CH_Balance,2030,1,13,14,775,0.0,1.6218000000000001
128,FR_Balance,CH_Balance,2030,1,15,16,776,0.0,-0.0
129,FR_Balance,CH_Balance,2030,1,17,18,777,0.0,-0.0
130,FR_Balance,CH_Balance,2030,1,19,20,778,0.0,-0.0
131,FR_Balance,CH_Balance,2030,1,21,22,779,0.0,0.8109000000000002
132,FR_Balance,CH_Balance,2030,1,23,24,780,0.0,1.6218000000000001
133,CH_Balance,AT_Balance,2030,1,1,2,781,0.0,-0.0
134,CH_Balance,AT_Balance,2030,1,3,4,782,0.0,-0.0
135,CH_Balance,AT_Balance,2030,1,5,6,783,0.0,0.0
136,CH_Balance,AT_Balance,2030,1,7,8,784,0.0,0.0
137,CH_Balance,AT_Balance,2030,1,9,10,785,-1.6218000000000001,0.0
138,CH_Balance,AT_Balance,2030,1,11,12,786,-1.6218000000000001,0.0
139,CH_Balance,AT_Balance,2030,1,13,14,787,0.0,0.0
140,CH_Balance,AT_Balance,2030,1,15,16,788,0.0,0.0
141,CH_Balance,AT_Balance,2030,1,17,18,789,0.0,0.0
142,CH_Balance,AT_Balance,2030,1,19,20,790,0.0,0.0
143,CH_Balance,AT_Balance,2030,1,21,22,791,0.0,-0.0
144,CH_Balance,AT_Balance,2030,1,23,24,792,0.0,-0.0
145,NL_Balance,BE_Balance,2030,2,1,2,1645,0.0,0.0
146,NL_Balance,BE_Balance,2030,2,3,4,1646,0.0,0.0
147,NL_Balance,BE_Balance,2030,2,5,6,1647,0.0,0.0
148,NL_Balance,BE_Balance,2030,2,7,8,1648,0.0,0.0
149,NL_Balance,BE_Balance,2030,2,9,10,1649,0.0,0.0
150,NL_Balance,BE_Balance,2030,2,11,12,1650,0.0,-0.0
151,NL_Balance,BE_Balance,2030,2,13,14,1651,0.0,-0.0
152,NL_Balance,BE_Balance,2030,2,15,16,1652,0.0,-0.0
153,NL_Balance,BE_Balance,2030,2,17,18,1653,0.0,0.0
154,NL_Balance,BE_Balance,2030,2,19,20,1654,0.0,0.0
155,NL_Balance,BE_Balance,2030,2,21,22,1655,0.0,0.0
156,NL_Balance,BE_Balance,2030,2,23,24,1656,0.0,0.0
157,BE_Balance,LU_Balance,2030,2,1,2,1657,0.0,0.0
158,BE_Balance,LU_Balance,2030,2,3,4,1658,0.0,0.0
159,BE_Balance,LU_Balance,2030,2,5,6,1659,0.0,0.0
160,BE_Balance,LU_Balance,2030,2,7,8,1660,0.0,0.0
161,BE_Balance,LU_Balance,2030,2,9,10,1661,0.0,0.0
162,BE_Balance,LU_Balance,2030,2,11,12,1662,0.0,0.0
163,BE_Balance,LU_Balance,2030,2,13,14,1663,0.0,0.0
164,BE_Balance,LU_Balance,2030,2,15,16,1664,0.0,0.0
165,BE_Balance,LU_Balance,2030,2,17,18,1665,0.0,-0.0
166,BE_Balance,LU_Balance,2030,2,19,20,1666,0.0,-0.0
167,BE_Balance,LU_Balance,2030,2,21,22,1667,0.0,0.0
168,BE_Balance,LU_Balance,2030,2,23,24,1668,0.0,0.0
169,BE_Balance,FR_Balance,2030,2,1,2,1669,0.0,0.0
170,BE_Balance,FR_Balance,2030,2,3,4,1670,0.0,0.0
171,BE_Balance,FR_Balance,2030,2,5,6,1671,0.0,0.0
172,BE_Balance,FR_Balance,2030,2,7,8,1672,0.0,1.0362
173,BE_Balance,FR_Balance,2030,2,9,10,1673,0.0,1.0362
174,BE_Balance,FR_Balance,2030,2,11,12,1674,0.0,1.0362
175,BE_Balance,FR_Balance,2030,2,13,14,1675,0.0,1.0362
176,BE_Balance,FR_Balance,2030,2,15,16,1676,0.0,1.0362
177,BE_Balance,FR_Balance,2030,2,17,18,1677,0.0,1.0362
178,BE_Balance,FR_Balance,2030,2,19,20,1678,0.0,-0.0
179,BE_Balance,FR_Balance,2030,2,21,22,1679,0.0,-0.0
180,BE_Balance,FR_Balance,2030,2,23,24,1680,0.0,0.0
181,BE_Balance,DE_Balance,2030,2,1,2,1681,-1.0362,0.0
182,BE_Balance,DE_Balance,2030,2,3,4,1682,-1.0362,0.0
183,BE_Balance,DE_Balance,2030,2,5,6,1683,-1.0362,0.0
184,BE_Balance,DE_Balance,2030,2,7,8,1684,0.0,0.0
185,BE_Balance,DE_Balance,2030,2,9,10,1685,0.0,0.0
186,BE_Balance,DE_Balance,2030,2,11,12,1686,0.0,0.0
187,BE_Balance,DE_Balance,2030,2,13,14,1687,0.0,0.0
188,BE_Balance,DE_Balance,2030,2,15,16,1688,0.0,0.0
189,BE_Balance,DE_Balance,2030,2,17,18,1689,0.0,-0.0
190,BE_Balance,DE_Balance,2030,2,19,20,1690,0.0,-0.0
191,BE_Balance,DE_Balance,2030,2,21,22,1691,0.0,0.0
192,BE_Balance,DE_Balance,2030,2,23,24,1692,0.0,0.0
193,DE_Balance,LU_Balance,2030,2,1,2,1693,0.0,1.0362
194,DE_Balance,LU_Balance,2030,2,3,4,1694,0.0,1.0362
195,DE_Balance,LU_Balance,2030,2,5,6,1695,0.0,1.0362
196,DE_Balance,LU_Balance,2030,2,7,8,1696,0.0,-0.0
197,DE_Balance,LU_Balance,2030,2,9,10,1697,0.0,-0.0
198,DE_Balance,LU_Balance,2030,2,11,12,1698,0.0,-0.0
199,DE_Balance,LU_Balance,2030,2,13,14,1699,0.0,-0.0
200,DE_Balance,LU_Balance,2030,2,15,16,1700,0.0,-0.0
201,DE_Balance,LU_Balance,2030,2,17,18,1701,0.0,0.0
202,DE_Balance,LU_Balance,2030,2,19,20,1702,0.0,0.0
203,DE_Balance,LU_Balance,2030,2,21,22,1703,0.0,0.0
204,DE_Balance,LU_Balance,2030,2,23,24,1704,0.0,-0.0
205,DE_Balance,CH_Balance,2030,2,1,2,1705,0.0,0.0
206,DE_Balance,CH_Balance,2030,2,3,4,1706,0.0,0.0
207,DE_Balance,CH_Balance,2030,2,5,6,1707,0.0,0.0
208,DE_Balance,CH_Balance,2030,2,7,8,1708,0.0,0.0
209,DE_Balance,CH_Balance,2030,2,9,10,1709,0.0,-0.0
210,DE_Balance,CH_Balance,2030,2,11,12,1710,0.0,-0.0
211,DE_Balance,CH_Balance,2030,2,13,14,1711,0.0,-0.0
212,DE_Balance,CH_Balance,2030,2,15,16,1712,0.0,-0.0
213,DE_Balance,CH_Balance,2030,2,17,18,1713,0.0,0.0
214,DE_Balance,CH_Balance,2030,2,19,20,1714,0.0,0.0
215,DE_Balance,CH_Balance,2030,2,21,22,1715,0.0,0.0
216,DE_Balance,CH_Balance,2030,2,23,24,1716,0.0,0.0
217,FR_Balance,LU_Balance,2030,2,1,2,1717,0.0,0.0
218,FR_Balance,LU_Balance,2030,2,3,4,1718,0.0,0.0
219,FR_Balance,LU_Balance,2030,2,5,6,1719,0.0,0.0
220,FR_Balance,LU_Balance,2030,2,7,8,1720,-1.0362,0.0
221,FR_Balance,LU_Balance,2030,2,9,10,1721,-1.0362,0.0
222,FR_Balance,LU_Balance,2030,2,11,12,1722,-1.0362,0.0
223,FR_Balance,LU_Balance,2030,2,13,14,1723,-1.0362,0.0
224,FR_Balance,LU_Balance,2030,2,15,16,1724,-1.0362,0.0
225,FR_Balance,LU_Balance,2030,2,17,18,1725,-1.0362,0.0
226,FR_Balance,LU_Balance,2030,2,19,20,1726,0.0,0.0
227,FR_Balance,LU_Balance,2030,2,21,22,1727,0.0,0.0
228,FR_Balance,LU_Balance,2030,2,23,24,1728,0.0,0.0
229,FR_Balance,CH_Balance,2030,2,1,2,1729,-1.0362,0.0
230,FR_Balance,CH_Balance,2030,2,3,4,1730,-1.0362,0.0
231,FR_Balance,CH_Balance,2030,2,5,6,1731,-1.0362,0.0
232,FR_Balance,CH_Balance,2030,2,7,8,1732,-1.0362,0.0
233,FR_Balance,CH_Balance,2030,2,9,10,1733,-1.0362,0.0
234,FR_Balance,CH_Balance,2030,2,11,12,1734,-1.0362,0.0
235,FR_Balance,CH_Balance,2030,2,13,14,1735,-1.0362,0.0
236,FR_Balance,CH_Balance,2030,2,15,16,1736,-1.0362,0.0
237,FR_Balance,CH_Balance,2030,2,17,18,1737,-1.0362,0.0
238,FR_Balance,CH_Balance,2030,2,19,20,1738,0.0,0.0
239,FR_Balance,CH_Balance,2030,2,21,22,1739,0.0,0.0
240,FR_Balance,CH_Balance,2030,2,23,24,1740,0.0,0.0
241,NL_Balance,DE_Balance,2030,2,1,2,1801,-1.0362,0.0
242,NL_Balance,DE_Balance,2030,2,3,4,1802,-1.0362,0.0
243,NL_Balance,DE_Balance,2030,2,5,6,1803,-1.0362,0.0
244,NL_Balance,DE_Balance,2030,2,7,8,1804,0.0,0.0
245,NL_Balance,DE_Balance,2030,2,9,10,1805,0.0,0.0
246,NL_Balance,DE_Balance,2030,2,11,12,1806,0.0,0.0
247,NL_Balance,DE_Balance,2030,2,13,14,1807,0.0,-0.0
248,NL_Balance,DE_Balance,2030,2,15,16,1808,0.0,-0.0
249,NL_Balance,DE_Balance,2030,2,17,18,1809,0.0,-0.0
250,NL_Balance,DE_Balance,2030,2,19,20,1810,0.0,0.0
251,NL_Balance,DE_Balance,2030,2,21,22,1811,0.0,0.0
252,NL_Balance,DE_Balance,2030,2,23,24,1812,0.0,0.0
253,DE_Balance,FR_Balance,2030,2,1,2,1825,0.0,1.0362
254,DE_Balance,FR_Balance,2030,2,3,4,1826,0.0,1.0362
255,DE_Balance,FR_Balance,2030,2,5,6,1827,0.0,1.0362
256,DE_Balance,FR_Balance,2030,2,7,8,1828,0.0,1.0362
257,DE_Balance,FR_Balance,2030,2,9,10,1829,0.0,1.0362
258,DE_Balance,FR_Balance,2030,2,11,12,1830,0.0,1.0362
259,DE_Balance,FR_Balance,2030,2,13,14,1831,0.0,1.0362
260,DE_Balance,FR_Balance,2030,2,15,16,1832,0.0,1.0362
261,DE_Balance,FR_Balance,2030,2,17,18,1833,0.0,1.0362
262,DE_Balance,FR_Balance,2030,2,19,20,1834,0.0,-0.0
263,DE_Balance,FR_Balance,2030,2,21,22,1835,0.0,0.0
264,DE_Balance,FR_Balance,2030,2,23,24,1836,0.0,0.0
265,DE_Balance,AT_Balance,2030,2,1,2,1873,0.0,1.0362
266,DE_Balance,AT_Balance,2030,2,3,4,1874,0.0,1.0362
267,DE_Balance,AT_Balance,2030,2,5,6,1875,0.0,1.0362
268,DE_Balance,AT_Balance,2030,2,7,8,1876,0.0,-0.0
269,DE_Balance,AT_Balance,2030,2,9,10,1877,0.0,0.0
270,DE_Balance,AT_Balance,2030,2,11,12,1878,0.0,-0.0
271,DE_Balance,AT_Balance,2030,2,13,14,1879,0.0,1.0362
272,DE_Balance,AT_Balance,2030,2,15,16,1880,0.0,1.0362
273,DE_Balance,AT_Balance,2030,2,17,18,1881,0.0,1.0362
274,DE_Balance,AT_Balance,2030,2,19,20,1882,0.0,1.0362
275,DE_Balance,AT_Balance,2030,2,21,22,1883,0.0,1.0362
276,DE_Balance,AT_Balance,2030,2,23,24,1884,0.0,1.0362
277,CH_Balance,AT_Balance,2030,2,1,2,1909,0.0,1.0362
278,CH_Balance,AT_Balance,2030,2,3,4,1910,0.0,1.0362
279,CH_Balance,AT_Balance,2030,2,5,6,1911,0.0,1.0362
280,CH_Balance,AT_Balance,2030,2,7,8,1912,0.0,0.0
281,CH_Balance,AT_Balance,2030,2,9,10,1913,0.0,0.0
282,CH_Balance,AT_Balance,2030,2,11,12,1914,0.0,0.0
283,CH_Balance,AT_Balance,2030,2,13,14,1915,0.0,1.0362
284,CH_Balance,AT_Balance,2030,2,15,16,1916,0.0,1.0362
285,CH_Balance,AT_Balance,2030,2,17,18,1917,0.0,1.0362
286,CH_Balance,AT_Balance,2030,2,19,20,1918,0.0,1.0362
287,CH_Balance,AT_Balance,2030,2,21,22,1919,0.0,1.0362
288,CH_Balance,AT_Balance,2030,2,23,24,1920,0.0,1.0362
289,NL_Balance,BE_Balance,2030,3,1,2,2605,0.0,0.0
290,NL_Balance,BE_Balance,2030,3,3,4,2606,0.0,0.0
291,NL_Balance,BE_Balance,2030,3,5,6,2607,0.0,-0.0
292,NL_Balance,BE_Balance,2030,3,7,8,2608,0.0,0.0
293,NL_Balance,BE_Balance,2030,3,9,10,2609,0.0,0.0
294,NL_Balance,BE_Balance,2030,3,11,12,2610,0.0,-0.0
295,NL_Balance,BE_Balance,2030,3,13,14,2611,0.0,-0.0
296,NL_Balance,BE_Balance,2030,3,15,16,2612,0.0,0.0
297,NL_Balance,BE_Balance,2030,3,17,18,2613,0.0,0.0
298,NL_Balance,BE_Balance,2030,3,19,20,2614,0.0,0.0
299,NL_Balance,BE_Balance,2030,3,21,22,2615,0.0,-0.0
300,NL_Balance,BE_Balance,2030,3,23,24,2616,0.0,-0.0
301,NL_Balance,DE_Balance,2030,3,1,2,2617,0.0,-0.0
302,NL_Balance,DE_Balance,2030,3,3,4,2618,0.0,0.0
303,NL_Balance,DE_Balance,2030,3,5,6,2619,0.0,-0.0
304,NL_Balance,DE_Balance,2030,3,7,8,2620,0.0,0.0
305,NL_Balance,DE_Balance,2030,3,9,10,2621,0.0,0.0
306,NL_Balance,DE_Balance,2030,3,11,12,2622,0.0,0.0
307,NL_Balance,DE_Balance,2030,3,13,14,2623,0.0,0.0
308,NL_Balance,DE_Balance,2030,3,15,16,2624,-0.45530000000000004,0.0
309,NL_Balance,DE_Balance,2030,3,17,18,2625,-0.9106,0.0
310,NL_Balance,DE_Balance,2030,3,19,20,2626,-0.9106,0.0
311,NL_Balance,DE_Balance,2030,3,21,22,2627,-0.45530000000000004,0.0
312,NL_Balance,DE_Balance,2030,3,23,24,2628,0.0,-0.0
313,BE_Balance,LU_Balance,2030,3,1,2,2629,0.0,0.0
314,BE_Balance,LU_Balance,2030,3,3,4,2630,0.0,0.0
315,BE_Balance,LU_Balance,2030,3,5,6,2631,0.0,0.0
316,BE_Balance,LU_Balance,2030,3,7,8,2632,0.0,0.0
317,BE_Balance,LU_Balance,2030,3,9,10,2633,0.0,0.0
318,BE_Balance,LU_Balance,2030,3,11,12,2634,0.0,0.0
319,BE_Balance,LU_Balance,2030,3,13,14,2635,0.0,0.0
320,BE_Balance,LU_Balance,2030,3,15,16,2636,-0.45530000000000004,0.0
321,BE_Balance,LU_Balance,2030,3,17,18,2637,-0.9106,0.0
322,BE_Balance,LU_Balance,2030,3,19,20,2638,-0.9106,0.0
323,BE_Balance,LU_Balance,2030,3,21,22,2639,-0.45530000000000004,0.0
324,BE_Balance,LU_Balance,2030,3,23,24,2640,0.0,0.0
325,BE_Balance,FR_Balance,2030,3,1,2,2641,0.0,0.0
326,BE_Balance,FR_Balance,2030,3,3,4,2642,0.0,0.0
327,BE_Balance,FR_Balance,2030,3,5,6,2643,0.0,0.0
328,BE_Balance,FR_Balance,2030,3,7,8,2644,0.0,0.0
329,BE_Balance,FR_Balance,2030,3,9,10,2645,0.0,0.0
330,BE_Balance,FR_Balance,2030,3,11,12,2646,0.0,0.0
331,BE_Balance,FR_Balance,2030,3,13,14,2647,0.0,0.0
332,BE_Balance,FR_Balance,2030,3,15,16,2648,-0.45530000000000004,0.0
333,BE_Balance,FR_Balance,2030,3,17,18,2649,-0.9106,0.0
334,BE_Balance,FR_Balance,2030,3,19,20,2650,-0.45530000000000004,0.0
335,BE_Balance,FR_Balance,2030,3,21,22,2651,-0.45530000000000004,0.0
336,BE_Balance,FR_Balance,2030,3,23,24,2652,-0.45530000000000004,0.0
337,BE_Balance,DE_Balance,2030,3,1,2,2653,0.0,0.0
338,BE_Balance,DE_Balance,2030,3,3,4,2654,0.0,0.0
339,BE_Balance,DE_Balance,2030,3,5,6,2655,0.0,-0.0
340,BE_Balance,DE_Balance,2030,3,7,8,2656,0.0,0.0
341,BE_Balance,DE_Balance,2030,3,9,10,2657,0.0,0.0
342,BE_Balance,DE_Balance,2030,3,11,12,2658,0.0,0.0
343,BE_Balance,DE_Balance,2030,3,13,14,2659,0.0,0.0
344,BE_Balance,DE_Balance,2030,3,15,16,2660,-0.45530000000000004,0.0
345,BE_Balance,DE_Balance,2030,3,17,18,2661,-0.9106,0.0
346,BE_Balance,DE_Balance,2030,3,19,20,2662,-0.9106,0.0
347,BE_Balance,DE_Balance,2030,3,21,22,2663,-0.45530000000000004,0.0
348,BE_Balance,DE_Balance,2030,3,23,24,2664,0.0,-0.0
349,DE_Balance,FR_Balance,2030,3,1,2,2665,0.0,0.0
350,DE_Balance,FR_Balance,2030,3,3,4,2666,0.0,-0.0
351,DE_Balance,FR_Balance,2030,3,5,6,2667,0.0,-0.0
352,DE_Balance,FR_Balance,2030,3,7,8,2668,0.0,-0.0
353,DE_Balance,FR_Balance,2030,3,9,10,2669,0.0,-0.0
354,DE_Balance,FR_Balance,2030,3,11,12,2670,0.0,-0.0
355,DE_Balance,FR_Balance,2030,3,13,14,2671,0.0,-0.0
356,DE_Balance,FR_Balance,2030,3,15,16,2672,0.0,-0.0
357,DE_Balance,FR_Balance,2030,3,17,18,2673,0.0,-0.0
358,DE_Balance,FR_Balance,2030,3,19,20,2674,0.0,0.4552999999999999
359,DE_Balance,FR_Balance,2030,3,21,22,2675,0.0,0.0
360,DE_Balance,FR_Balance,2030,3,23,24,2676,-0.45530000000000004,0.0
361,DE_Balance,AT_Balance,2030,3,1,2,2677,-0.9106,0.0
362,DE_Balance,AT_Balance,2030,3,3,4,2678,-0.9106,0.0
363,DE_Balance,AT_Balance,2030,3,5,6,2679,-0.9106,0.0
364,DE_Balance,AT_Balance,2030,3,7,8,2680,-2.6854,0.0
365,DE_Balance,AT_Balance,2030,3,9,10,2681,-1.798,0.0
366,DE_Balance,AT_Balance,2030,3,11,12,2682,-1.798,0.0
367,DE_Balance,AT_Balance,2030,3,13,14,2683,-1.798,0.0
368,DE_Balance,AT_Balance,2030,3,15,16,2684,-2.3867,0.0
369,DE_Balance,AT_Balance,2030,3,17,18,2685,-12.147731411332675,0.0
370,DE_Balance,AT_Balance,2030,3,19,20,2686,-10.569531411332676,0.0
371,DE_Balance,AT_Balance,2030,3,21,22,2687,-5.740065705666338,0.0
372,DE_Balance,AT_Balance,2030,3,23,24,2688,-0.9106,0.0
373,FR_Balance,LU_Balance,2030,3,1,2,2689,0.0,-0.0
374,FR_Balance,LU_Balance,2030,3,3,4,2690,0.0,-0.0
375,FR_Balance,LU_Balance,2030,3,5,6,2691,0.0,0.0
376,FR_Balance,LU_Balance,2030,3,7,8,2692,0.0,0.0
377,FR_Balance,LU_Balance,2030,3,9,10,2693,0.0,0.0
