id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,4.933774252600107
2,BE_Battery,2030,false,100.0,,0.8021429527658438
3,DE_Battery,2030,false,100.0,,43.78716244008489
4,FR_Battery,2030,false,100.0,,20.326967134715268
5,LU_Battery,2030,false,100.0,,6.609689001590916
6,CH_Battery,2030,false,100.0,,31.509459007656833
7,AT_Battery,2030,false,100.0,,8.875628630408656
