id,id_1,asset,year,rep_period,time_block_start,time_block_end,dual_sd_ramp_vars_flow_diff
553,553,CH_Coal,2030,3,1,4,0.0
554,554,CH_Coal,2030,3,5,8,0.0
555,555,CH_Coal,2030,3,9,12,0.0
556,556,CH_Coal,2030,3,13,16,0.0
557,557,CH_Coal,2030,3,17,20,0.0
558,558,CH_Coal,2030,3,21,24,0.0
559,559,CH_Coal,2030,4,1,4,0.0
560,560,CH_Coal,2030,4,5,8,0.0
561,561,CH_Coal,2030,4,9,12,0.0
562,562,CH_Coal,2030,4,13,16,0.0
563,563,CH_Coal,2030,4,17,20,0.0
564,564,CH_Coal,2030,4,21,24,0.0
565,565,CH_Coal,2030,5,1,4,0.0
566,566,CH_Coal,2030,5,5,8,0.0
567,567,CH_Coal,2030,5,9,12,0.0
568,568,CH_Coal,2030,5,13,16,0.0
569,569,CH_Coal,2030,5,17,20,0.0
570,570,CH_Coal,2030,5,21,24,0.0
571,571,CH_Coal,2030,6,1,4,0.0
572,572,CH_Coal,2030,6,5,8,0.0
573,573,CH_Coal,2030,6,9,12,0.0
574,574,CH_Coal,2030,6,13,16,0.0
575,575,CH_Coal,2030,6,17,20,0.0
576,576,CH_Coal,2030,6,21,24,0.0
577,577,CH_Coal,2030,7,1,4,0.0
578,578,CH_Coal,2030,7,5,8,0.0
579,579,CH_Coal,2030,7,9,12,0.0
580,580,CH_Coal,2030,7,13,16,0.0
581,581,CH_Coal,2030,7,17,20,0.0
582,582,CH_Coal,2030,7,21,24,0.0
583,583,CH_Coal,2030,8,1,4,0.0
584,584,CH_Coal,2030,8,5,8,0.0
585,585,CH_Coal,2030,8,9,12,0.0
586,586,CH_Coal,2030,8,13,16,0.0
587,587,CH_Coal,2030,8,17,20,0.0
588,588,CH_Coal,2030,8,21,24,0.0
589,589,CH_Coal,2030,9,1,4,0.0
590,590,CH_Coal,2030,9,5,8,0.0
591,591,CH_Coal,2030,9,9,12,0.0
592,592,CH_Coal,2030,9,13,16,0.0
593,593,CH_Coal,2030,9,17,20,0.0
594,594,CH_Coal,2030,9,21,24,0.0
595,595,CH_Coal,2030,10,1,4,0.0
596,596,CH_Coal,2030,10,5,8,0.0
597,597,CH_Coal,2030,10,9,12,0.0
598,598,CH_Coal,2030,10,13,16,0.0
599,599,CH_Coal,2030,10,17,20,0.0
600,600,CH_Coal,2030,10,21,24,0.0
601,601,CH_Nuclear,2030,1,1,4,0.0
602,602,CH_Nuclear,2030,1,5,8,0.0
603,603,CH_Nuclear,2030,1,9,12,0.0
604,604,CH_Nuclear,2030,1,13,16,0.0
605,605,CH_Nuclear,2030,1,17,20,0.0
606,606,CH_Nuclear,2030,1,21,24,0.0
607,607,CH_Nuclear,2030,2,1,4,0.0
608,608,CH_Nuclear,2030,2,5,8,0.0
609,609,CH_Nuclear,2030,2,9,12,0.0
610,610,CH_Nuclear,2030,2,13,16,0.0
611,611,CH_Nuclear,2030,2,17,20,0.0
612,612,CH_Nuclear,2030,2,21,24,0.0
613,613,CH_Nuclear,2030,3,1,4,0.0
614,614,CH_Nuclear,2030,3,5,8,0.0
615,615,CH_Nuclear,2030,3,9,12,0.0
616,616,CH_Nuclear,2030,3,13,16,0.0
617,617,CH_Nuclear,2030,3,17,20,0.0
618,618,CH_Nuclear,2030,3,21,24,0.0
619,619,CH_Nuclear,2030,4,1,4,0.0
620,620,CH_Nuclear,2030,4,5,8,0.0
621,621,CH_Nuclear,2030,4,9,12,0.0
622,622,CH_Nuclear,2030,4,13,16,0.0
623,623,CH_Nuclear,2030,4,17,20,0.0
624,624,CH_Nuclear,2030,4,21,24,0.0
625,625,CH_Nuclear,2030,5,1,4,0.0
626,626,CH_Nuclear,2030,5,5,8,0.0
627,627,CH_Nuclear,2030,5,9,12,0.0
628,628,CH_Nuclear,2030,5,13,16,0.0
629,629,CH_Nuclear,2030,5,17,20,0.0
630,630,CH_Nuclear,2030,5,21,24,0.0
631,631,CH_Nuclear,2030,6,1,4,0.0
632,632,CH_Nuclear,2030,6,5,8,0.0
633,633,CH_Nuclear,2030,6,9,12,0.0
634,634,CH_Nuclear,2030,6,13,16,0.0
635,635,CH_Nuclear,2030,6,17,20,0.0
636,636,CH_Nuclear,2030,6,21,24,0.0
637,637,CH_Nuclear,2030,7,1,4,0.0
638,638,CH_Nuclear,2030,7,5,8,0.0
639,639,CH_Nuclear,2030,7,9,12,0.0
640,640,CH_Nuclear,2030,7,13,16,0.0
641,641,CH_Nuclear,2030,7,17,20,0.0
642,642,CH_Nuclear,2030,7,21,24,0.0
643,643,CH_Nuclear,2030,8,1,4,0.0
644,644,CH_Nuclear,2030,8,5,8,0.0
645,645,CH_Nuclear,2030,8,9,12,0.0
646,646,CH_Nuclear,2030,8,13,16,0.0
647,647,CH_Nuclear,2030,8,17,20,0.0
648,648,CH_Nuclear,2030,8,21,24,0.0
649,649,CH_Nuclear,2030,9,1,4,0.0
650,650,CH_Nuclear,2030,9,5,8,0.0
651,651,CH_Nuclear,2030,9,9,12,0.0
652,652,CH_Nuclear,2030,9,13,16,0.0
653,653,CH_Nuclear,2030,9,17,20,0.0
654,654,CH_Nuclear,2030,9,21,24,0.0
655,655,CH_Nuclear,2030,10,1,4,0.0
656,656,CH_Nuclear,2030,10,5,8,0.0
657,657,CH_Nuclear,2030,10,9,12,0.0
658,658,CH_Nuclear,2030,10,13,16,0.0
659,659,CH_Nuclear,2030,10,17,20,0.0
660,660,CH_Nuclear,2030,10,21,24,0.0
661,661,CH_OCGT,2030,1,1,4,0.0
662,662,CH_OCGT,2030,1,5,8,0.0
663,663,CH_OCGT,2030,1,9,12,0.0
664,664,CH_OCGT,2030,1,13,16,0.0
665,665,CH_OCGT,2030,1,17,20,0.0
666,666,CH_OCGT,2030,1,21,24,0.0
667,667,CH_OCGT,2030,2,1,4,0.0
668,668,CH_OCGT,2030,2,5,8,0.0
669,669,CH_OCGT,2030,2,9,12,0.0
670,670,CH_OCGT,2030,2,13,16,0.0
671,671,CH_OCGT,2030,2,17,20,0.0
672,672,CH_OCGT,2030,2,21,24,0.0
673,673,CH_OCGT,2030,3,1,4,0.0
674,674,CH_OCGT,2030,3,5,8,0.0
675,675,CH_OCGT,2030,3,9,12,0.0
676,676,CH_OCGT,2030,3,13,16,0.0
677,677,CH_OCGT,2030,3,17,20,0.0
678,678,CH_OCGT,2030,3,21,24,0.0
679,679,CH_OCGT,2030,4,1,4,0.0
680,680,CH_OCGT,2030,4,5,8,0.0
681,681,CH_OCGT,2030,4,9,12,0.0
682,682,CH_OCGT,2030,4,13,16,0.0
683,683,CH_OCGT,2030,4,17,20,0.0
684,684,CH_OCGT,2030,4,21,24,0.0
685,685,CH_OCGT,2030,5,1,4,0.0
686,686,CH_OCGT,2030,5,5,8,0.0
687,687,CH_OCGT,2030,5,9,12,0.0
688,688,CH_OCGT,2030,5,13,16,0.0
689,689,CH_OCGT,2030,5,17,20,0.0
690,690,CH_OCGT,2030,5,21,24,0.0
691,691,CH_OCGT,2030,6,1,4,0.0
692,692,CH_OCGT,2030,6,5,8,0.0
693,693,CH_OCGT,2030,6,9,12,0.0
694,694,CH_OCGT,2030,6,13,16,0.0
695,695,CH_OCGT,2030,6,17,20,0.0
696,696,CH_OCGT,2030,6,21,24,0.0
697,697,CH_OCGT,2030,7,1,4,0.0
698,698,CH_OCGT,2030,7,5,8,0.0
699,699,CH_OCGT,2030,7,9,12,0.0
700,700,CH_OCGT,2030,7,13,16,0.0
701,701,CH_OCGT,2030,7,17,20,0.0
702,702,CH_OCGT,2030,7,21,24,0.0
703,703,CH_OCGT,2030,8,1,4,0.0
704,704,CH_OCGT,2030,8,5,8,0.0
705,705,CH_OCGT,2030,8,9,12,0.0
706,706,CH_OCGT,2030,8,13,16,0.0
707,707,CH_OCGT,2030,8,17,20,0.0
708,708,CH_OCGT,2030,8,21,24,0.0
709,709,CH_OCGT,2030,9,1,4,0.0
710,710,CH_OCGT,2030,9,5,8,0.0
711,711,CH_OCGT,2030,9,9,12,0.0
712,712,CH_OCGT,2030,9,13,16,0.0
713,713,CH_OCGT,2030,9,17,20,0.0
714,714,CH_OCGT,2030,9,21,24,0.0
715,715,CH_OCGT,2030,10,1,4,0.0
716,716,CH_OCGT,2030,10,5,8,0.0
717,717,CH_OCGT,2030,10,9,12,0.0
718,718,CH_OCGT,2030,10,13,16,0.0
719,719,CH_OCGT,2030,10,17,20,0.0
720,720,CH_OCGT,2030,10,21,24,0.0
721,721,DE_CCGT,2030,1,1,4,0.0
722,722,DE_CCGT,2030,1,5,8,0.0
723,723,DE_CCGT,2030,1,9,12,0.0
724,724,DE_CCGT,2030,1,13,16,0.0
725,725,DE_CCGT,2030,1,17,20,0.0
726,726,DE_CCGT,2030,1,21,24,0.0
727,727,DE_CCGT,2030,2,1,4,0.0
728,728,DE_CCGT,2030,2,5,8,0.0
729,729,DE_CCGT,2030,2,9,12,0.0
730,730,DE_CCGT,2030,2,13,16,0.0
731,731,DE_CCGT,2030,2,17,20,0.0
732,732,DE_CCGT,2030,2,21,24,0.0
733,733,DE_CCGT,2030,3,1,4,0.0
734,734,DE_CCGT,2030,3,5,8,0.0
735,735,DE_CCGT,2030,3,9,12,0.0
736,736,DE_CCGT,2030,3,13,16,0.0
737,737,DE_CCGT,2030,3,17,20,0.0
738,738,DE_CCGT,2030,3,21,24,0.0
739,739,DE_CCGT,2030,4,1,4,0.0
740,740,DE_CCGT,2030,4,5,8,0.0
741,741,DE_CCGT,2030,4,9,12,0.0
742,742,DE_CCGT,2030,4,13,16,0.0
743,743,DE_CCGT,2030,4,17,20,0.0
744,744,DE_CCGT,2030,4,21,24,0.0
745,745,DE_CCGT,2030,5,1,4,0.0
746,746,DE_CCGT,2030,5,5,8,0.0
747,747,DE_CCGT,2030,5,9,12,0.0
748,748,DE_CCGT,2030,5,13,16,0.0
749,749,DE_CCGT,2030,5,17,20,0.0
750,750,DE_CCGT,2030,5,21,24,0.0
751,751,DE_CCGT,2030,6,1,4,0.0
752,752,DE_CCGT,2030,6,5,8,0.0
753,753,DE_CCGT,2030,6,9,12,0.0
754,754,DE_CCGT,2030,6,13,16,0.0
755,755,DE_CCGT,2030,6,17,20,0.0
756,756,DE_CCGT,2030,6,21,24,0.0
757,757,DE_CCGT,2030,7,1,4,0.0
758,758,DE_CCGT,2030,7,5,8,0.0
759,759,DE_CCGT,2030,7,9,12,0.0
760,760,DE_CCGT,2030,7,13,16,0.0
761,761,DE_CCGT,2030,7,17,20,0.0
762,762,DE_CCGT,2030,7,21,24,0.0
763,763,DE_CCGT,2030,8,1,4,0.0
764,764,DE_CCGT,2030,8,5,8,0.0
765,765,DE_CCGT,2030,8,9,12,0.0
766,766,DE_CCGT,2030,8,13,16,0.0
767,767,DE_CCGT,2030,8,17,20,0.0
768,768,DE_CCGT,2030,8,21,24,0.0
769,769,DE_CCGT,2030,9,1,4,0.0
770,770,DE_CCGT,2030,9,5,8,0.0
771,771,DE_CCGT,2030,9,9,12,0.0
772,772,DE_CCGT,2030,9,13,16,0.0
773,773,DE_CCGT,2030,9,17,20,0.0
774,774,DE_CCGT,2030,9,21,24,0.0
775,775,DE_CCGT,2030,10,1,4,0.0
776,776,DE_CCGT,2030,10,5,8,0.0
777,777,DE_CCGT,2030,10,9,12,0.0
778,778,DE_CCGT,2030,10,13,16,0.0
779,779,DE_CCGT,2030,10,17,20,0.0
780,780,DE_CCGT,2030,10,21,24,0.0
781,781,DE_Coal,2030,1,1,4,0.0
782,782,DE_Coal,2030,1,5,8,0.0
783,783,DE_Coal,2030,1,9,12,0.0
784,784,DE_Coal,2030,1,13,16,0.0
785,785,DE_Coal,2030,1,17,20,0.0
786,786,DE_Coal,2030,1,21,24,0.0
787,787,DE_Coal,2030,2,1,4,0.0
788,788,DE_Coal,2030,2,5,8,0.0
789,789,DE_Coal,2030,2,9,12,0.0
790,790,DE_Coal,2030,2,13,16,0.0
791,791,DE_Coal,2030,2,17,20,0.0
792,792,DE_Coal,2030,2,21,24,0.0
793,793,DE_Coal,2030,3,1,4,0.0
794,794,DE_Coal,2030,3,5,8,0.0
795,795,DE_Coal,2030,3,9,12,0.0
796,796,DE_Coal,2030,3,13,16,0.0
797,797,DE_Coal,2030,3,17,20,0.0
798,798,DE_Coal,2030,3,21,24,0.0
799,799,DE_Coal,2030,4,1,4,0.0
800,800,DE_Coal,2030,4,5,8,0.0
801,801,DE_Coal,2030,4,9,12,0.0
802,802,DE_Coal,2030,4,13,16,0.0
803,803,DE_Coal,2030,4,17,20,0.0
804,804,DE_Coal,2030,4,21,24,0.0
805,805,DE_Coal,2030,5,1,4,0.0
806,806,DE_Coal,2030,5,5,8,0.0
807,807,DE_Coal,2030,5,9,12,0.0
808,808,DE_Coal,2030,5,13,16,0.0
809,809,DE_Coal,2030,5,17,20,0.0
810,810,DE_Coal,2030,5,21,24,0.0
811,811,DE_Coal,2030,6,1,4,0.0
812,812,DE_Coal,2030,6,5,8,0.0
813,813,DE_Coal,2030,6,9,12,0.0
814,814,DE_Coal,2030,6,13,16,0.0
815,815,DE_Coal,2030,6,17,20,0.0
816,816,DE_Coal,2030,6,21,24,0.0
817,817,DE_Coal,2030,7,1,4,0.0
818,818,DE_Coal,2030,7,5,8,0.0
819,819,DE_Coal,2030,7,9,12,0.0
820,820,DE_Coal,2030,7,13,16,0.0
821,821,DE_Coal,2030,7,17,20,0.0
822,822,DE_Coal,2030,7,21,24,0.0
823,823,DE_Coal,2030,8,1,4,0.0
824,824,DE_Coal,2030,8,5,8,0.0
825,825,DE_Coal,2030,8,9,12,0.0
826,826,DE_Coal,2030,8,13,16,0.0
827,827,DE_Coal,2030,8,17,20,0.0
828,828,DE_Coal,2030,8,21,24,0.0
829,829,DE_Coal,2030,9,1,4,0.0
830,830,DE_Coal,2030,9,5,8,0.0
831,831,DE_Coal,2030,9,9,12,0.0
832,832,DE_Coal,2030,9,13,16,0.0
833,833,DE_Coal,2030,9,17,20,0.0
834,834,DE_Coal,2030,9,21,24,0.0
835,835,DE_Coal,2030,10,1,4,0.0
836,836,DE_Coal,2030,10,5,8,0.0
837,837,DE_Coal,2030,10,9,12,0.0
838,838,DE_Coal,2030,10,13,16,0.0
839,839,DE_Coal,2030,10,17,20,0.0
840,840,DE_Coal,2030,10,21,24,0.0
841,841,DE_Nuclear,2030,1,1,4,0.0
842,842,DE_Nuclear,2030,1,5,8,0.0
843,843,DE_Nuclear,2030,1,9,12,0.0
844,844,DE_Nuclear,2030,1,13,16,0.0
845,845,DE_Nuclear,2030,1,17,20,0.0
846,846,DE_Nuclear,2030,1,21,24,0.0
847,847,DE_Nuclear,2030,2,1,4,0.0
848,848,DE_Nuclear,2030,2,5,8,0.0
849,849,DE_Nuclear,2030,2,9,12,0.0
850,850,DE_Nuclear,2030,2,13,16,0.0
851,851,DE_Nuclear,2030,2,17,20,0.0
852,852,DE_Nuclear,2030,2,21,24,0.0
853,853,DE_Nuclear,2030,3,1,4,0.0
854,854,DE_Nuclear,2030,3,5,8,0.0
855,855,DE_Nuclear,2030,3,9,12,0.0
856,856,DE_Nuclear,2030,3,13,16,0.0
857,857,DE_Nuclear,2030,3,17,20,0.0
858,858,DE_Nuclear,2030,3,21,24,0.0
859,859,DE_Nuclear,2030,4,1,4,0.0
860,860,DE_Nuclear,2030,4,5,8,0.0
861,861,DE_Nuclear,2030,4,9,12,0.0
862,862,DE_Nuclear,2030,4,13,16,0.0
863,863,DE_Nuclear,2030,4,17,20,0.0
864,864,DE_Nuclear,2030,4,21,24,0.0
865,865,DE_Nuclear,2030,5,1,4,0.0
866,866,DE_Nuclear,2030,5,5,8,0.0
867,867,DE_Nuclear,2030,5,9,12,0.0
868,868,DE_Nuclear,2030,5,13,16,0.0
869,869,DE_Nuclear,2030,5,17,20,0.0
870,870,DE_Nuclear,2030,5,21,24,0.0
871,871,DE_Nuclear,2030,6,1,4,0.0
872,872,DE_Nuclear,2030,6,5,8,0.0
873,873,DE_Nuclear,2030,6,9,12,0.0
874,874,DE_Nuclear,2030,6,13,16,0.0
875,875,DE_Nuclear,2030,6,17,20,0.0
876,876,DE_Nuclear,2030,6,21,24,0.0
877,877,DE_Nuclear,2030,7,1,4,0.0
878,878,DE_Nuclear,2030,7,5,8,0.0
879,879,DE_Nuclear,2030,7,9,12,0.0
880,880,DE_Nuclear,2030,7,13,16,0.0
881,881,DE_Nuclear,2030,7,17,20,0.0
882,882,DE_Nuclear,2030,7,21,24,0.0
883,883,DE_Nuclear,2030,8,1,4,0.0
884,884,DE_Nuclear,2030,8,5,8,0.0
885,885,DE_Nuclear,2030,8,9,12,0.0
886,886,DE_Nuclear,2030,8,13,16,0.0
887,887,DE_Nuclear,2030,8,17,20,0.0
888,888,DE_Nuclear,2030,8,21,24,0.0
889,889,DE_Nuclear,2030,9,1,4,0.0
890,890,DE_Nuclear,2030,9,5,8,0.0
891,891,DE_Nuclear,2030,9,9,12,0.0
892,892,DE_Nuclear,2030,9,13,16,0.0
893,893,DE_Nuclear,2030,9,17,20,0.0
894,894,DE_Nuclear,2030,9,21,24,0.0
895,895,DE_Nuclear,2030,10,1,4,0.0
896,896,DE_Nuclear,2030,10,5,8,0.0
897,897,DE_Nuclear,2030,10,9,12,0.0
898,898,DE_Nuclear,2030,10,13,16,0.0
899,899,DE_Nuclear,2030,10,17,20,0.0
900,900,DE_Nuclear,2030,10,21,24,0.0
901,901,DE_OCGT,2030,1,1,4,0.0
902,902,DE_OCGT,2030,1,5,8,0.0
903,903,DE_OCGT,2030,1,9,12,0.0
904,904,DE_OCGT,2030,1,13,16,0.0
905,905,DE_OCGT,2030,1,17,20,0.0
906,906,DE_OCGT,2030,1,21,24,0.0
907,907,DE_OCGT,2030,2,1,4,0.0
908,908,DE_OCGT,2030,2,5,8,0.0
909,909,DE_OCGT,2030,2,9,12,0.0
910,910,DE_OCGT,2030,2,13,16,0.0
911,911,DE_OCGT,2030,2,17,20,0.0
912,912,DE_OCGT,2030,2,21,24,0.0
913,913,DE_OCGT,2030,3,1,4,0.0
914,914,DE_OCGT,2030,3,5,8,0.0
915,915,DE_OCGT,2030,3,9,12,0.0
916,916,DE_OCGT,2030,3,13,16,0.0
917,917,DE_OCGT,2030,3,17,20,0.0
918,918,DE_OCGT,2030,3,21,24,0.0
919,919,DE_OCGT,2030,4,1,4,0.0
920,920,DE_OCGT,2030,4,5,8,0.0
921,921,DE_OCGT,2030,4,9,12,0.0
922,922,DE_OCGT,2030,4,13,16,0.0
923,923,DE_OCGT,2030,4,17,20,0.0
924,924,DE_OCGT,2030,4,21,24,0.0
925,925,DE_OCGT,2030,5,1,4,0.0
926,926,DE_OCGT,2030,5,5,8,0.0
927,927,DE_OCGT,2030,5,9,12,0.0
928,928,DE_OCGT,2030,5,13,16,0.0
929,929,DE_OCGT,2030,5,17,20,0.0
930,930,DE_OCGT,2030,5,21,24,0.0
931,931,DE_OCGT,2030,6,1,4,0.0
932,932,DE_OCGT,2030,6,5,8,0.0
933,933,DE_OCGT,2030,6,9,12,0.0
934,934,DE_OCGT,2030,6,13,16,0.0
935,935,DE_OCGT,2030,6,17,20,0.0
936,936,DE_OCGT,2030,6,21,24,0.0
937,937,DE_OCGT,2030,7,1,4,0.0
938,938,DE_OCGT,2030,7,5,8,0.0
939,939,DE_OCGT,2030,7,9,12,0.0
940,940,DE_OCGT,2030,7,13,16,0.0
941,941,DE_OCGT,2030,7,17,20,0.0
942,942,DE_OCGT,2030,7,21,24,0.0
943,943,DE_OCGT,2030,8,1,4,0.0
944,944,DE_OCGT,2030,8,5,8,0.0
945,945,DE_OCGT,2030,8,9,12,0.0
946,946,DE_OCGT,2030,8,13,16,0.0
947,947,DE_OCGT,2030,8,17,20,0.0
948,948,DE_OCGT,2030,8,21,24,0.0
949,949,DE_OCGT,2030,9,1,4,0.0
950,950,DE_OCGT,2030,9,5,8,0.0
951,951,DE_OCGT,2030,9,9,12,0.0
952,952,DE_OCGT,2030,9,13,16,0.0
953,953,DE_OCGT,2030,9,17,20,0.0
954,954,DE_OCGT,2030,9,21,24,0.0
955,955,DE_OCGT,2030,10,1,4,0.0
956,956,DE_OCGT,2030,10,5,8,0.0
957,957,DE_OCGT,2030,10,9,12,0.0
958,958,DE_OCGT,2030,10,13,16,0.0
959,959,DE_OCGT,2030,10,17,20,0.0
960,960,DE_OCGT,2030,10,21,24,0.0
961,961,FR_CCGT,2030,1,1,4,0.0
962,962,FR_CCGT,2030,1,5,8,0.0
963,963,FR_CCGT,2030,1,9,12,0.0
964,964,FR_CCGT,2030,1,13,16,0.0
965,965,FR_CCGT,2030,1,17,20,0.0
966,966,FR_CCGT,2030,1,21,24,0.0
967,967,FR_CCGT,2030,2,1,4,0.0
968,968,FR_CCGT,2030,2,5,8,0.0
969,969,FR_CCGT,2030,2,9,12,0.0
970,970,FR_CCGT,2030,2,13,16,0.0
971,971,FR_CCGT,2030,2,17,20,0.0
972,972,FR_CCGT,2030,2,21,24,0.0
973,973,FR_CCGT,2030,3,1,4,0.0
974,974,FR_CCGT,2030,3,5,8,0.0
975,975,FR_CCGT,2030,3,9,12,0.0
976,976,FR_CCGT,2030,3,13,16,0.0
977,977,FR_CCGT,2030,3,17,20,0.0
978,978,FR_CCGT,2030,3,21,24,0.0
979,979,FR_CCGT,2030,4,1,4,0.0
980,980,FR_CCGT,2030,4,5,8,0.0
981,981,FR_CCGT,2030,4,9,12,0.0
982,982,FR_CCGT,2030,4,13,16,0.0
983,983,FR_CCGT,2030,4,17,20,0.0
984,984,FR_CCGT,2030,4,21,24,0.0
985,985,FR_CCGT,2030,5,1,4,0.0
986,986,FR_CCGT,2030,5,5,8,0.0
987,987,FR_CCGT,2030,5,9,12,0.0
988,988,FR_CCGT,2030,5,13,16,0.0
989,989,FR_CCGT,2030,5,17,20,0.0
990,990,FR_CCGT,2030,5,21,24,0.0
991,991,FR_CCGT,2030,6,1,4,0.0
992,992,FR_CCGT,2030,6,5,8,0.0
993,993,FR_CCGT,2030,6,9,12,0.0
994,994,FR_CCGT,2030,6,13,16,0.0
995,995,FR_CCGT,2030,6,17,20,0.0
996,996,FR_CCGT,2030,6,21,24,0.0
997,997,FR_CCGT,2030,7,1,4,0.0
998,998,FR_CCGT,2030,7,5,8,0.0
999,999,FR_CCGT,2030,7,9,12,0.0
1000,1000,FR_CCGT,2030,7,13,16,0.0
1001,1001,FR_CCGT,2030,7,17,20,0.0
1002,1002,FR_CCGT,2030,7,21,24,0.0
1003,1003,FR_CCGT,2030,8,1,4,0.0
1004,1004,FR_CCGT,2030,8,5,8,0.0
1005,1005,FR_CCGT,2030,8,9,12,0.0
1006,1006,FR_CCGT,2030,8,13,16,0.0
1007,1007,FR_CCGT,2030,8,17,20,0.0
1008,1008,FR_CCGT,2030,8,21,24,0.0
1009,1009,FR_CCGT,2030,9,1,4,0.0
1010,1010,FR_CCGT,2030,9,5,8,0.0
1011,1011,FR_CCGT,2030,9,9,12,0.0
1012,1012,FR_CCGT,2030,9,13,16,0.0
1013,1013,FR_CCGT,2030,9,17,20,0.0
1014,1014,FR_CCGT,2030,9,21,24,0.0
1015,1015,FR_CCGT,2030,10,1,4,0.0
1016,1016,FR_CCGT,2030,10,5,8,0.0
1017,1017,FR_CCGT,2030,10,9,12,0.0
1018,1018,FR_CCGT,2030,10,13,16,0.0
1019,1019,FR_CCGT,2030,10,17,20,0.0
1020,1020,FR_CCGT,2030,10,21,24,0.0
1021,1021,FR_Coal,2030,1,1,4,0.0
1022,1022,FR_Coal,2030,1,5,8,0.0
1023,1023,FR_Coal,2030,1,9,12,0.0
1024,1024,FR_Coal,2030,1,13,16,0.0
1025,1025,FR_Coal,2030,1,17,20,0.0
1026,1026,FR_Coal,2030,1,21,24,0.0
1027,1027,FR_Coal,2030,2,1,4,0.0
1028,1028,FR_Coal,2030,2,5,8,0.0
1029,1029,FR_Coal,2030,2,9,12,0.0
1030,1030,FR_Coal,2030,2,13,16,0.0
1031,1031,FR_Coal,2030,2,17,20,0.0
1032,1032,FR_Coal,2030,2,21,24,0.0
1033,1033,FR_Coal,2030,3,1,4,0.0
1034,1034,FR_Coal,2030,3,5,8,0.0
1035,1035,FR_Coal,2030,3,9,12,0.0
1036,1036,FR_Coal,2030,3,13,16,0.0
1037,1037,FR_Coal,2030,3,17,20,0.0
1038,1038,FR_Coal,2030,3,21,24,0.0
1039,1039,FR_Coal,2030,4,1,4,0.0
1040,1040,FR_Coal,2030,4,5,8,0.0
1041,1041,FR_Coal,2030,4,9,12,0.0
1042,1042,FR_Coal,2030,4,13,16,0.0
1043,1043,FR_Coal,2030,4,17,20,0.0
1044,1044,FR_Coal,2030,4,21,24,0.0
1045,1045,FR_Coal,2030,5,1,4,0.0
1046,1046,FR_Coal,2030,5,5,8,0.0
1047,1047,FR_Coal,2030,5,9,12,0.0
1048,1048,FR_Coal,2030,5,13,16,0.0
1049,1049,FR_Coal,2030,5,17,20,0.0
1050,1050,FR_Coal,2030,5,21,24,0.0
1051,1051,FR_Coal,2030,6,1,4,0.0
1052,1052,FR_Coal,2030,6,5,8,0.0
1053,1053,FR_Coal,2030,6,9,12,0.0
1054,1054,FR_Coal,2030,6,13,16,0.0
1055,1055,FR_Coal,2030,6,17,20,0.0
1056,1056,FR_Coal,2030,6,21,24,0.0
1057,1057,FR_Coal,2030,7,1,4,0.0
1058,1058,FR_Coal,2030,7,5,8,0.0
1059,1059,FR_Coal,2030,7,9,12,0.0
1060,1060,FR_Coal,2030,7,13,16,0.0
1061,1061,FR_Coal,2030,7,17,20,0.0
1062,1062,FR_Coal,2030,7,21,24,0.0
1063,1063,FR_Coal,2030,8,1,4,0.0
1064,1064,FR_Coal,2030,8,5,8,0.0
1065,1065,FR_Coal,2030,8,9,12,0.0
1066,1066,FR_Coal,2030,8,13,16,0.0
1067,1067,FR_Coal,2030,8,17,20,0.0
1068,1068,FR_Coal,2030,8,21,24,0.0
1069,1069,FR_Coal,2030,9,1,4,0.0
1070,1070,FR_Coal,2030,9,5,8,0.0
1071,1071,FR_Coal,2030,9,9,12,0.0
1072,1072,FR_Coal,2030,9,13,16,0.0
1073,1073,FR_Coal,2030,9,17,20,0.0
1074,1074,FR_Coal,2030,9,21,24,0.0
1075,1075,FR_Coal,2030,10,1,4,0.0
1076,1076,FR_Coal,2030,10,5,8,0.0
1077,1077,FR_Coal,2030,10,9,12,0.0
1078,1078,FR_Coal,2030,10,13,16,0.0
1079,1079,FR_Coal,2030,10,17,20,0.0
1080,1080,FR_Coal,2030,10,21,24,0.0
1081,1081,FR_Nuclear,2030,1,1,4,0.0
1082,1082,FR_Nuclear,2030,1,5,8,0.0
1083,1083,FR_Nuclear,2030,1,9,12,0.0
1084,1084,FR_Nuclear,2030,1,13,16,0.0
1085,1085,FR_Nuclear,2030,1,17,20,0.0
1086,1086,FR_Nuclear,2030,1,21,24,0.0
1087,1087,FR_Nuclear,2030,2,1,4,0.0
1088,1088,FR_Nuclear,2030,2,5,8,0.0
1089,1089,FR_Nuclear,2030,2,9,12,0.0
1090,1090,FR_Nuclear,2030,2,13,16,0.0
1091,1091,FR_Nuclear,2030,2,17,20,0.0
1092,1092,FR_Nuclear,2030,2,21,24,0.0
1093,1093,FR_Nuclear,2030,3,1,4,0.0
1094,1094,FR_Nuclear,2030,3,5,8,0.0
1095,1095,FR_Nuclear,2030,3,9,12,0.0
1096,1096,FR_Nuclear,2030,3,13,16,0.0
1097,1097,FR_Nuclear,2030,3,17,20,0.0
1098,1098,FR_Nuclear,2030,3,21,24,0.0
1099,1099,FR_Nuclear,2030,4,1,4,0.0
1100,1100,FR_Nuclear,2030,4,5,8,0.0
1101,1101,FR_Nuclear,2030,4,9,12,0.0
1102,1102,FR_Nuclear,2030,4,13,16,0.0
