id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,0.0
2,BE_Battery,2030,false,100.0,,0.0
3,DE_Battery,2030,false,100.0,,0.0
4,FR_Battery,2030,false,100.0,,0.4364062256680336
5,LU_Battery,2030,false,100.0,,0.15962758603378915
6,CH_Battery,2030,false,100.0,,0.0
7,AT_Battery,2030,false,100.0,,0.0
