id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
178,AT_E_Demand,2030,8,10,10,0.5487
179,AT_E_Demand,2030,8,11,11,5.048465705666334
180,AT_E_Demand,2030,8,12,12,5.048465705666334
181,AT_E_Demand,2030,8,13,13,0.5487
182,AT_E_Demand,2030,8,14,14,0.5487
183,AT_E_Demand,2030,8,15,15,0.5487
184,AT_E_Demand,2030,8,16,16,0.5487
185,AT_E_Demand,2030,8,17,17,0.5487
186,AT_E_Demand,2030,8,18,18,0.5487
187,AT_E_Demand,2030,8,19,19,0.5487
188,AT_E_Demand,2030,8,20,20,0.5487
189,AT_E_Demand,2030,8,21,21,0.5487
190,AT_E_Demand,2030,8,22,22,0.5487
191,AT_E_Demand,2030,8,23,23,0.5487
192,AT_E_Demand,2030,8,24,24,0.5487
193,AT_E_Demand,2030,9,1,1,0.08600000000000001
194,AT_E_Demand,2030,9,2,2,0.08600000000000001
195,AT_E_Demand,2030,9,3,3,0.08600000000000001
196,AT_E_Demand,2030,9,4,4,0.08600000000000001
197,AT_E_Demand,2030,9,5,5,0.08600000000000001
198,AT_E_Demand,2030,9,6,6,0.08600000000000001
199,AT_E_Demand,2030,9,7,7,0.7611
200,AT_E_Demand,2030,9,8,8,0.7611
201,AT_E_Demand,2030,9,9,9,0.7611
202,AT_E_Demand,2030,9,10,10,0.7611
203,AT_E_Demand,2030,9,11,11,0.7611
204,AT_E_Demand,2030,9,12,12,0.7611
205,AT_E_Demand,2030,9,13,13,0.08600000000000001
206,AT_E_Demand,2030,9,14,14,0.08600000000000001
207,AT_E_Demand,2030,9,15,15,0.08600000000000001
208,AT_E_Demand,2030,9,16,16,0.08600000000000001
209,AT_E_Demand,2030,9,17,17,0.7611
210,AT_E_Demand,2030,9,18,18,0.7611
211,AT_E_Demand,2030,9,19,19,0.7611
212,AT_E_Demand,2030,9,20,20,0.7611
213,AT_E_Demand,2030,9,21,21,0.7611
214,AT_E_Demand,2030,9,22,22,0.7611
215,AT_E_Demand,2030,9,23,23,0.08600000000000001
216,AT_E_Demand,2030,9,24,24,0.08600000000000001
217,AT_E_Demand,2030,10,1,1,0.8142
218,AT_E_Demand,2030,10,2,2,0.8142
219,AT_E_Demand,2030,10,3,3,0.8142
220,AT_E_Demand,2030,10,4,4,0.8142
221,AT_E_Demand,2030,10,5,5,1.518
222,AT_E_Demand,2030,10,6,6,1.518
223,AT_E_Demand,2030,10,7,7,2.3459999999999996
224,AT_E_Demand,2030,10,8,8,2.3459999999999996
225,AT_E_Demand,2030,10,9,9,2.3459999999999996
226,AT_E_Demand,2030,10,10,10,2.3459999999999996
227,AT_E_Demand,2030,10,11,11,1.518
228,AT_E_Demand,2030,10,12,12,1.518
229,AT_E_Demand,2030,10,13,13,1.518
230,AT_E_Demand,2030,10,14,14,1.518
231,AT_E_Demand,2030,10,15,15,2.3459999999999996
232,AT_E_Demand,2030,10,16,16,2.3459999999999996
233,AT_E_Demand,2030,10,17,17,2.3459999999999996
234,AT_E_Demand,2030,10,18,18,2.3459999999999996
235,AT_E_Demand,2030,10,19,19,2.3459999999999996
236,AT_E_Demand,2030,10,20,20,2.3459999999999996
237,AT_E_Demand,2030,10,21,21,1.518
238,AT_E_Demand,2030,10,22,22,1.518
239,AT_E_Demand,2030,10,23,23,0.8142
240,AT_E_Demand,2030,10,24,24,0.8142
241,BE_E_Demand,2030,1,1,1,0.9381
242,BE_E_Demand,2030,1,2,2,0.9381
243,BE_E_Demand,2030,1,3,3,0.9381
244,BE_E_Demand,2030,1,4,4,0.9381
245,BE_E_Demand,2030,1,5,5,1.749
246,BE_E_Demand,2030,1,6,6,1.749
247,BE_E_Demand,2030,1,7,7,1.749
248,BE_E_Demand,2030,1,8,8,1.749
249,BE_E_Demand,2030,1,9,9,1.749
250,BE_E_Demand,2030,1,10,10,1.749
251,BE_E_Demand,2030,1,11,11,1.749
252,BE_E_Demand,2030,1,12,12,1.749
253,BE_E_Demand,2030,1,13,13,1.4091
254,BE_E_Demand,2030,1,14,14,0.9381
255,BE_E_Demand,2030,1,15,15,0.9381
256,BE_E_Demand,2030,1,16,16,0.9381
257,BE_E_Demand,2030,1,17,17,1.749
258,BE_E_Demand,2030,1,18,18,1.749
259,BE_E_Demand,2030,1,19,19,1.749
260,BE_E_Demand,2030,1,20,20,1.749
261,BE_E_Demand,2030,1,21,21,1.749
262,BE_E_Demand,2030,1,22,22,1.749
263,BE_E_Demand,2030,1,23,23,0.9381
264,BE_E_Demand,2030,1,24,24,0.9381
265,BE_E_Demand,2030,2,1,1,0.066
266,BE_E_Demand,2030,2,2,2,0.066
267,BE_E_Demand,2030,2,3,3,0.066
268,BE_E_Demand,2030,2,4,4,0.066
269,BE_E_Demand,2030,2,5,5,0.066
270,BE_E_Demand,2030,2,6,6,0.066
271,BE_E_Demand,2030,2,7,7,0.5841000000000001
272,BE_E_Demand,2030,2,8,8,0.5841000000000001
273,BE_E_Demand,2030,2,9,9,0.5841000000000001
274,BE_E_Demand,2030,2,10,10,0.5841000000000001
275,BE_E_Demand,2030,2,11,11,0.5841000000000001
276,BE_E_Demand,2030,2,12,12,0.5841000000000001
277,BE_E_Demand,2030,2,13,13,0.5841000000000001
278,BE_E_Demand,2030,2,14,14,0.5841000000000001
279,BE_E_Demand,2030,2,15,15,0.5841000000000001
280,BE_E_Demand,2030,2,16,16,0.5841000000000001
281,BE_E_Demand,2030,2,17,17,0.5841000000000001
282,BE_E_Demand,2030,2,18,18,0.5841000000000001
283,BE_E_Demand,2030,2,19,19,0.5841000000000001
284,BE_E_Demand,2030,2,20,20,0.5841000000000001
285,BE_E_Demand,2030,2,21,21,0.5841000000000001
286,BE_E_Demand,2030,2,22,22,0.5841000000000001
287,BE_E_Demand,2030,2,23,23,0.5841000000000001
288,BE_E_Demand,2030,2,24,24,0.5841000000000001
289,BE_E_Demand,2030,3,1,1,0.058
290,BE_E_Demand,2030,3,2,2,0.058
291,BE_E_Demand,2030,3,3,3,0.058
292,BE_E_Demand,2030,3,4,4,0.058
293,BE_E_Demand,2030,3,5,5,0.058
294,BE_E_Demand,2030,3,6,6,0.058
295,BE_E_Demand,2030,3,7,7,0.058
296,BE_E_Demand,2030,3,8,8,0.058
297,BE_E_Demand,2030,3,9,9,0.058
298,BE_E_Demand,2030,3,10,10,0.058
299,BE_E_Demand,2030,3,11,11,0.058
300,BE_E_Demand,2030,3,12,12,0.058
301,BE_E_Demand,2030,3,13,13,0.058
302,BE_E_Demand,2030,3,14,14,0.058
303,BE_E_Demand,2030,3,15,15,0.058
304,BE_E_Demand,2030,3,16,16,0.058
305,BE_E_Demand,2030,3,17,17,0.058
306,BE_E_Demand,2030,3,18,18,0.058
307,BE_E_Demand,2030,3,19,19,0.058
308,BE_E_Demand,2030,3,20,20,0.058
309,BE_E_Demand,2030,3,21,21,0.058
310,BE_E_Demand,2030,3,22,22,0.058
311,BE_E_Demand,2030,3,23,23,0.058
312,BE_E_Demand,2030,3,24,24,0.058
313,BE_E_Demand,2030,4,1,1,0.046
314,BE_E_Demand,2030,4,2,2,0.046
315,BE_E_Demand,2030,4,3,3,0.046
316,BE_E_Demand,2030,4,4,4,0.046
317,BE_E_Demand,2030,4,5,5,0.046
318,BE_E_Demand,2030,4,6,6,0.046
319,BE_E_Demand,2030,4,7,7,0.4071
320,BE_E_Demand,2030,4,8,8,0.4071
321,BE_E_Demand,2030,4,9,9,0.4071
322,BE_E_Demand,2030,4,10,10,0.4071
323,BE_E_Demand,2030,4,11,11,0.046
324,BE_E_Demand,2030,4,12,12,0.046
325,BE_E_Demand,2030,4,13,13,0.046
326,BE_E_Demand,2030,4,14,14,0.046
327,BE_E_Demand,2030,4,15,15,0.046
328,BE_E_Demand,2030,4,16,16,0.046
329,BE_E_Demand,2030,4,17,17,0.4071
330,BE_E_Demand,2030,4,18,18,0.4071
331,BE_E_Demand,2030,4,19,19,0.4071
332,BE_E_Demand,2030,4,20,20,0.4071
333,BE_E_Demand,2030,4,21,21,0.4071
334,BE_E_Demand,2030,4,22,22,0.4071
335,BE_E_Demand,2030,4,23,23,0.4071
336,BE_E_Demand,2030,4,24,24,0.4071
337,BE_E_Demand,2030,5,1,1,0.10400000000000001
338,BE_E_Demand,2030,5,2,2,0.10400000000000001
339,BE_E_Demand,2030,5,3,3,0.10400000000000001
340,BE_E_Demand,2030,5,4,4,0.10400000000000001
341,BE_E_Demand,2030,5,5,5,0.10400000000000001
342,BE_E_Demand,2030,5,6,6,0.10400000000000001
343,BE_E_Demand,2030,5,7,7,0.10400000000000001
344,BE_E_Demand,2030,5,8,8,0.10400000000000001
345,BE_E_Demand,2030,5,9,9,0.10400000000000001
346,BE_E_Demand,2030,5,10,10,0.10400000000000001
347,BE_E_Demand,2030,5,11,11,0.10400000000000001
348,BE_E_Demand,2030,5,12,12,0.10400000000000001
349,BE_E_Demand,2030,5,13,13,0.10400000000000001
350,BE_E_Demand,2030,5,14,14,0.10400000000000001
351,BE_E_Demand,2030,5,15,15,0.10400000000000001
352,BE_E_Demand,2030,5,16,16,0.10400000000000001
353,BE_E_Demand,2030,5,17,17,0.10400000000000001
354,BE_E_Demand,2030,5,18,18,0.10400000000000001
355,BE_E_Demand,2030,5,19,19,0.10400000000000001
356,BE_E_Demand,2030,5,20,20,0.10400000000000001
357,BE_E_Demand,2030,5,21,21,0.10400000000000001
358,BE_E_Demand,2030,5,22,22,0.10400000000000001
359,BE_E_Demand,2030,5,23,23,0.10400000000000001
360,BE_E_Demand,2030,5,24,24,0.10400000000000001
361,BE_E_Demand,2030,6,1,1,0.3186
362,BE_E_Demand,2030,6,2,2,0.3186
363,BE_E_Demand,2030,6,3,3,0.3186
364,BE_E_Demand,2030,6,4,4,0.3186
365,BE_E_Demand,2030,6,5,5,0.3186
366,BE_E_Demand,2030,6,6,6,0.3186
367,BE_E_Demand,2030,6,7,7,0.3186
368,BE_E_Demand,2030,6,8,8,0.3186
369,BE_E_Demand,2030,6,9,9,0.3186
370,BE_E_Demand,2030,6,10,10,0.3186
371,BE_E_Demand,2030,6,11,11,0.3186
372,BE_E_Demand,2030,6,12,12,0.3186
373,BE_E_Demand,2030,6,13,13,0.3186
374,BE_E_Demand,2030,6,14,14,0.3186
375,BE_E_Demand,2030,6,15,15,0.3186
376,BE_E_Demand,2030,6,16,16,0.3186
377,BE_E_Demand,2030,6,17,17,0.3186
378,BE_E_Demand,2030,6,18,18,0.3186
379,BE_E_Demand,2030,6,19,19,0.3186
380,BE_E_Demand,2030,6,20,20,0.3186
381,BE_E_Demand,2030,6,21,21,0.3186
382,BE_E_Demand,2030,6,22,22,0.3186
383,BE_E_Demand,2030,6,23,23,0.3186
384,BE_E_Demand,2030,6,24,24,0.3186
385,BE_E_Demand,2030,7,1,1,0.6549
386,BE_E_Demand,2030,7,2,2,0.6549
387,BE_E_Demand,2030,7,3,3,0.6549
388,BE_E_Demand,2030,7,4,4,0.6549
389,BE_E_Demand,2030,7,5,5,1.221
390,BE_E_Demand,2030,7,6,6,1.221
391,BE_E_Demand,2030,7,7,7,1.8869999999999998
392,BE_E_Demand,2030,7,8,8,1.8869999999999998
393,BE_E_Demand,2030,7,9,9,1.8869999999999998
394,BE_E_Demand,2030,7,10,10,1.8869999999999998
395,BE_E_Demand,2030,7,11,11,1.8869999999999998
396,BE_E_Demand,2030,7,12,12,1.8869999999999998
397,BE_E_Demand,2030,7,13,13,1.8869999999999998
398,BE_E_Demand,2030,7,14,14,1.8869999999999998
399,BE_E_Demand,2030,7,15,15,1.221
400,BE_E_Demand,2030,7,16,16,1.221
401,BE_E_Demand,2030,7,17,17,1.8869999999999998
402,BE_E_Demand,2030,7,18,18,1.8869999999999998
403,BE_E_Demand,2030,7,19,19,1.8869999999999998
404,BE_E_Demand,2030,7,20,20,1.8869999999999998
405,BE_E_Demand,2030,7,21,21,1.221
406,BE_E_Demand,2030,7,22,22,1.221
407,BE_E_Demand,2030,7,23,23,0.6549
408,BE_E_Demand,2030,7,24,24,0.6549
409,BE_E_Demand,2030,8,1,1,0.062
410,BE_E_Demand,2030,8,2,2,0.062
411,BE_E_Demand,2030,8,3,3,0.062
412,BE_E_Demand,2030,8,4,4,0.062
413,BE_E_Demand,2030,8,5,5,0.062
414,BE_E_Demand,2030,8,6,6,0.062
415,BE_E_Demand,2030,8,7,7,0.062
416,BE_E_Demand,2030,8,8,8,0.062
417,BE_E_Demand,2030,8,9,9,0.062
418,BE_E_Demand,2030,8,10,10,0.062
419,BE_E_Demand,2030,8,11,11,0.062
420,BE_E_Demand,2030,8,12,12,0.062
421,BE_E_Demand,2030,8,13,13,0.062
422,BE_E_Demand,2030,8,14,14,0.062
423,BE_E_Demand,2030,8,15,15,0.062
424,BE_E_Demand,2030,8,16,16,0.062
425,BE_E_Demand,2030,8,17,17,0.062
426,BE_E_Demand,2030,8,18,18,0.062
427,BE_E_Demand,2030,8,19,19,0.062
428,BE_E_Demand,2030,8,20,20,0.5487
429,BE_E_Demand,2030,8,21,21,0.062
430,BE_E_Demand,2030,8,22,22,0.062
431,BE_E_Demand,2030,8,23,23,0.062
432,BE_E_Demand,2030,8,24,24,0.062
433,BE_E_Demand,2030,9,1,1,0.08600000000000001
434,BE_E_Demand,2030,9,2,2,0.08600000000000001
435,BE_E_Demand,2030,9,3,3,0.08600000000000001
436,BE_E_Demand,2030,9,4,4,0.08600000000000001
437,BE_E_Demand,2030,9,5,5,0.08600000000000001
438,BE_E_Demand,2030,9,6,6,0.08600000000000001
439,BE_E_Demand,2030,9,7,7,0.08600000000000001
440,BE_E_Demand,2030,9,8,8,0.08600000000000001
441,BE_E_Demand,2030,9,9,9,0.08600000000000001
442,BE_E_Demand,2030,9,10,10,0.08600000000000001
443,BE_E_Demand,2030,9,11,11,0.08600000000000001
444,BE_E_Demand,2030,9,12,12,0.08600000000000001
445,BE_E_Demand,2030,9,13,13,0.08600000000000001
446,BE_E_Demand,2030,9,14,14,0.08600000000000001
447,BE_E_Demand,2030,9,15,15,0.08600000000000001
448,BE_E_Demand,2030,9,16,16,0.08600000000000001
449,BE_E_Demand,2030,9,17,17,0.08600000000000001
450,BE_E_Demand,2030,9,18,18,0.38840000000000025
451,BE_E_Demand,2030,9,19,19,0.7611
452,BE_E_Demand,2030,9,20,20,0.7611
453,BE_E_Demand,2030,9,21,21,0.7611
454,BE_E_Demand,2030,9,22,22,0.7611
455,BE_E_Demand,2030,9,23,23,0.44299999999999956
456,BE_E_Demand,2030,9,24,24,0.08600000000000001
457,BE_E_Demand,2030,10,1,1,1.518
458,BE_E_Demand,2030,10,2,2,1.518
459,BE_E_Demand,2030,10,3,3,1.518
460,BE_E_Demand,2030,10,4,4,1.518
461,BE_E_Demand,2030,10,5,5,1.518
462,BE_E_Demand,2030,10,6,6,1.518
463,BE_E_Demand,2030,10,7,7,1.518
464,BE_E_Demand,2030,10,8,8,1.518
465,BE_E_Demand,2030,10,9,9,1.518
466,BE_E_Demand,2030,10,10,10,1.518
467,BE_E_Demand,2030,10,11,11,2.3459999999999996
468,BE_E_Demand,2030,10,12,12,2.3459999999999996
469,BE_E_Demand,2030,10,13,13,2.3459999999999996
470,BE_E_Demand,2030,10,14,14,2.3459999999999996
471,BE_E_Demand,2030,10,15,15,2.3459999999999996
472,BE_E_Demand,2030,10,16,16,2.3459999999999996
473,BE_E_Demand,2030,10,17,17,9.259065705666334
474,BE_E_Demand,2030,10,18,18,21.03813141133267
475,BE_E_Demand,2030,10,19,19,2.3459999999999996
476,BE_E_Demand,2030,10,20,20,2.3459999999999996
477,BE_E_Demand,2030,10,21,21,1.518
478,BE_E_Demand,2030,10,22,22,1.518
479,BE_E_Demand,2030,10,23,23,0.8142
480,BE_E_Demand,2030,10,24,24,0.8142
481,CH_E_Demand,2030,1,1,1,0.9381
482,CH_E_Demand,2030,1,2,2,0.9381
483,CH_E_Demand,2030,1,3,3,0.9381
484,CH_E_Demand,2030,1,4,4,0.9381
485,CH_E_Demand,2030,1,5,5,1.749
486,CH_E_Demand,2030,1,6,6,1.749
487,CH_E_Demand,2030,1,7,7,1.749
488,CH_E_Demand,2030,1,8,8,1.749
489,CH_E_Demand,2030,1,9,9,1.749
490,CH_E_Demand,2030,1,10,10,1.749
491,CH_E_Demand,2030,1,11,11,0.9381
492,CH_E_Demand,2030,1,12,12,0.9381
493,CH_E_Demand,2030,1,13,13,0.9381
494,CH_E_Demand,2030,1,14,14,0.9381
495,CH_E_Demand,2030,1,15,15,0.9381
496,CH_E_Demand,2030,1,16,16,0.9381
497,CH_E_Demand,2030,1,17,17,0.9381
498,CH_E_Demand,2030,1,18,18,1.749
499,CH_E_Demand,2030,1,19,19,1.749
500,CH_E_Demand,2030,1,20,20,1.749
501,CH_E_Demand,2030,1,21,21,0.9381
502,CH_E_Demand,2030,1,22,22,0.9381
503,CH_E_Demand,2030,1,23,23,0.9381
504,CH_E_Demand,2030,1,24,24,0.9381
505,CH_E_Demand,2030,2,1,1,0.5841000000000001
506,CH_E_Demand,2030,2,2,2,0.5841000000000001
507,CH_E_Demand,2030,2,3,3,0.5841000000000001
508,CH_E_Demand,2030,2,4,4,0.5841000000000001
509,CH_E_Demand,2030,2,5,5,0.5841000000000001
510,CH_E_Demand,2030,2,6,6,0.5841000000000001
511,CH_E_Demand,2030,2,7,7,0.5841000000000001
512,CH_E_Demand,2030,2,8,8,0.5841000000000001
513,CH_E_Demand,2030,2,9,9,0.5841000000000001
514,CH_E_Demand,2030,2,10,10,0.5841000000000001
515,CH_E_Demand,2030,2,11,11,0.5841000000000001
516,CH_E_Demand,2030,2,12,12,0.5841000000000001
517,CH_E_Demand,2030,2,13,13,0.5841000000000001
518,CH_E_Demand,2030,2,14,14,0.5841000000000001
519,CH_E_Demand,2030,2,15,15,0.5841000000000001
520,CH_E_Demand,2030,2,16,16,0.5841000000000001
521,CH_E_Demand,2030,2,17,17,0.5841000000000001
522,CH_E_Demand,2030,2,18,18,0.5841000000000001
523,CH_E_Demand,2030,2,19,19,4.259465705666335
524,CH_E_Demand,2030,2,20,20,4.259465705666335
525,CH_E_Demand,2030,2,21,21,0.5841000000000001
526,CH_E_Demand,2030,2,22,22,0.5841000000000001
527,CH_E_Demand,2030,2,23,23,0.5841000000000001
528,CH_E_Demand,2030,2,24,24,0.5841000000000001
529,CH_E_Demand,2030,3,1,1,0.5133
530,CH_E_Demand,2030,3,2,2,0.5133
531,CH_E_Demand,2030,3,3,3,0.5133
532,CH_E_Demand,2030,3,4,4,0.5133
533,CH_E_Demand,2030,3,5,5,0.5133
534,CH_E_Demand,2030,3,6,6,0.5133
