id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
411,NL_Battery,2030,9,9,12,-0.08600000000000001,0.0,0.0
412,NL_Battery,2030,9,13,16,-0.08600000000000001,-0.6751,0.0
413,NL_Battery,2030,9,17,20,-0.7611,0.0,0.0
414,NL_Battery,2030,9,21,24,-0.7611,0.0,0.0
415,NL_Battery,2030,10,1,4,-1.518,0.0,0.0
416,NL_Battery,2030,10,5,8,-1.518,-0.8279999999999996,0.0
417,NL_Battery,2030,10,9,12,-2.3459999999999996,0.0,0.0
418,NL_Battery,2030,10,13,16,-1.518,-0.8279999999999996,0.0
419,NL_Battery,2030,10,17,20,-2.3459999999999996,0.0,0.0
420,NL_Battery,2030,10,21,24,-0.8142,0.0,0.0
