id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
822,AT_Wind_Offshore,2030,9,11,12,-1.3416000000000001
823,AT_Wind_Offshore,2030,9,13,14,0.0
824,AT_Wind_Offshore,2030,9,15,16,0.0
825,AT_Wind_Offshore,2030,9,17,18,-1.3416000000000001
826,AT_Wind_Offshore,2030,9,19,20,-1.3416000000000001
827,AT_Wind_Offshore,2030,9,21,22,-1.3416000000000001
828,AT_Wind_Offshore,2030,9,23,24,-1.3416000000000001
829,AT_Wind_Offshore,2030,10,1,2,-1.4352
830,AT_Wind_Offshore,2030,10,3,4,-1.4352
831,AT_Wind_Offshore,2030,10,5,6,-4.498799999999999
832,AT_Wind_Offshore,2030,10,7,8,-4.498799999999999
833,AT_Wind_Offshore,2030,10,9,10,-4.498799999999999
834,AT_Wind_Offshore,2030,10,11,12,-4.498799999999999
835,AT_Wind_Offshore,2030,10,13,14,-2.8428
836,AT_Wind_Offshore,2030,10,15,16,-2.8428
837,AT_Wind_Offshore,2030,10,17,18,-4.498799999999999
838,AT_Wind_Offshore,2030,10,19,20,-4.498799999999999
839,AT_Wind_Offshore,2030,10,21,22,-1.4352
840,AT_Wind_Offshore,2030,10,23,24,-1.4352
841,AT_Wind_Onshore,2030,1,1,2,-1.6642000000000001
842,AT_Wind_Onshore,2030,1,3,4,-1.6642000000000001
843,AT_Wind_Onshore,2030,1,5,6,-3.286
844,AT_Wind_Onshore,2030,1,7,8,-3.286
845,AT_Wind_Onshore,2030,1,9,10,-3.286
846,AT_Wind_Onshore,2030,1,11,12,-3.286
847,AT_Wind_Onshore,2030,1,13,14,-1.6642000000000001
848,AT_Wind_Onshore,2030,1,15,16,-1.6642000000000001
849,AT_Wind_Onshore,2030,1,17,18,-3.286
850,AT_Wind_Onshore,2030,1,19,20,-3.286
851,AT_Wind_Onshore,2030,1,21,22,-1.6642000000000001
852,AT_Wind_Onshore,2030,1,23,24,-1.6642000000000001
853,AT_Wind_Onshore,2030,2,1,2,0.0
854,AT_Wind_Onshore,2030,2,3,4,0.0
855,AT_Wind_Onshore,2030,2,5,6,0.0
856,AT_Wind_Onshore,2030,2,7,8,-1.0362
857,AT_Wind_Onshore,2030,2,9,10,-1.0362
858,AT_Wind_Onshore,2030,2,11,12,-0.4656000000000007
859,AT_Wind_Onshore,2030,2,13,14,0.0
860,AT_Wind_Onshore,2030,2,15,16,0.0
861,AT_Wind_Onshore,2030,2,17,18,0.0
862,AT_Wind_Onshore,2030,2,19,20,0.0
863,AT_Wind_Onshore,2030,2,21,22,0.0
864,AT_Wind_Onshore,2030,2,23,24,0.0
865,AT_Wind_Onshore,2030,3,1,2,-0.9106
866,AT_Wind_Onshore,2030,3,3,4,-0.9106
867,AT_Wind_Onshore,2030,3,5,6,-0.9106
868,AT_Wind_Onshore,2030,3,7,8,-1.798
869,AT_Wind_Onshore,2030,3,9,10,-1.798
870,AT_Wind_Onshore,2030,3,11,12,-0.9106
871,AT_Wind_Onshore,2030,3,13,14,-1.798
872,AT_Wind_Onshore,2030,3,15,16,-1.798
873,AT_Wind_Onshore,2030,3,17,18,-15.441531411332672
874,AT_Wind_Onshore,2030,3,19,20,-15.441531411332672
875,AT_Wind_Onshore,2030,3,21,22,-2.8419999999999996
876,AT_Wind_Onshore,2030,3,23,24,-2.8419999999999996
877,AT_Wind_Onshore,2030,4,1,2,-0.7222000000000001
878,AT_Wind_Onshore,2030,4,3,4,-0.7222000000000001
879,AT_Wind_Onshore,2030,4,5,6,-0.7222000000000001
880,AT_Wind_Onshore,2030,4,7,8,-0.7222000000000001
881,AT_Wind_Onshore,2030,4,9,10,-0.7222000000000001
882,AT_Wind_Onshore,2030,4,11,12,-0.7222000000000001
883,AT_Wind_Onshore,2030,4,13,14,-0.7222000000000001
884,AT_Wind_Onshore,2030,4,15,16,-0.7222000000000001
885,AT_Wind_Onshore,2030,4,17,18,-0.7222000000000001
886,AT_Wind_Onshore,2030,4,19,20,-0.7222000000000001
887,AT_Wind_Onshore,2030,4,21,22,-0.7222000000000001
888,AT_Wind_Onshore,2030,4,23,24,-0.7222000000000001
889,AT_Wind_Onshore,2030,5,1,2,0.0
890,AT_Wind_Onshore,2030,5,3,4,0.0
891,AT_Wind_Onshore,2030,5,5,6,0.0
892,AT_Wind_Onshore,2030,5,7,8,0.0
893,AT_Wind_Onshore,2030,5,9,10,0.0
894,AT_Wind_Onshore,2030,5,11,12,0.0
895,AT_Wind_Onshore,2030,5,13,14,0.0
896,AT_Wind_Onshore,2030,5,15,16,0.0
897,AT_Wind_Onshore,2030,5,17,18,0.0
898,AT_Wind_Onshore,2030,5,19,20,0.0
899,AT_Wind_Onshore,2030,5,21,22,0.0
900,AT_Wind_Onshore,2030,5,23,24,0.0
901,AT_Wind_Onshore,2030,6,1,2,-0.5651999999999999
902,AT_Wind_Onshore,2030,6,3,4,0.0
903,AT_Wind_Onshore,2030,6,5,6,-0.5651999999999999
904,AT_Wind_Onshore,2030,6,7,8,-0.5651999999999999
905,AT_Wind_Onshore,2030,6,9,10,-0.5651999999999999
906,AT_Wind_Onshore,2030,6,11,12,-0.5651999999999999
907,AT_Wind_Onshore,2030,6,13,14,-0.5651999999999999
908,AT_Wind_Onshore,2030,6,15,16,-0.5651999999999999
909,AT_Wind_Onshore,2030,6,17,18,-0.5651999999999999
910,AT_Wind_Onshore,2030,6,19,20,-0.5651999999999999
911,AT_Wind_Onshore,2030,6,21,22,-0.5651999999999999
912,AT_Wind_Onshore,2030,6,23,24,-0.5651999999999999
913,AT_Wind_Onshore,2030,7,1,2,-1.1618000000000002
914,AT_Wind_Onshore,2030,7,3,4,-1.1618000000000002
915,AT_Wind_Onshore,2030,7,5,6,-1.1618000000000002
916,AT_Wind_Onshore,2030,7,7,8,-1.1618000000000002
917,AT_Wind_Onshore,2030,7,9,10,-2.294
918,AT_Wind_Onshore,2030,7,11,12,-1.1618000000000002
919,AT_Wind_Onshore,2030,7,13,14,-1.1618000000000002
920,AT_Wind_Onshore,2030,7,15,16,-1.1618000000000002
921,AT_Wind_Onshore,2030,7,17,18,-2.294
922,AT_Wind_Onshore,2030,7,19,20,-3.6259999999999994
923,AT_Wind_Onshore,2030,7,21,22,-1.1618000000000002
924,AT_Wind_Onshore,2030,7,23,24,-1.1618000000000002
925,AT_Wind_Onshore,2030,8,1,2,-0.9733999999999999
926,AT_Wind_Onshore,2030,8,3,4,-0.9733999999999999
927,AT_Wind_Onshore,2030,8,5,6,-0.9733999999999999
928,AT_Wind_Onshore,2030,8,7,8,-0.9733999999999999
929,AT_Wind_Onshore,2030,8,9,10,-0.9733999999999999
930,AT_Wind_Onshore,2030,8,11,12,-0.9733999999999999
931,AT_Wind_Onshore,2030,8,13,14,-0.9733999999999999
932,AT_Wind_Onshore,2030,8,15,16,-0.9733999999999999
933,AT_Wind_Onshore,2030,8,17,18,-0.9733999999999999
934,AT_Wind_Onshore,2030,8,19,20,-0.9733999999999999
935,AT_Wind_Onshore,2030,8,21,22,-0.7289999999999999
936,AT_Wind_Onshore,2030,8,23,24,0.0
937,AT_Wind_Onshore,2030,9,1,2,0.0
938,AT_Wind_Onshore,2030,9,3,4,0.0
939,AT_Wind_Onshore,2030,9,5,6,0.0
940,AT_Wind_Onshore,2030,9,7,8,-1.3502
941,AT_Wind_Onshore,2030,9,9,10,-6.25616570566634
942,AT_Wind_Onshore,2030,9,11,12,-1.3502
943,AT_Wind_Onshore,2030,9,13,14,0.0
944,AT_Wind_Onshore,2030,9,15,16,0.0
945,AT_Wind_Onshore,2030,9,17,18,-1.3502
