id,asset,year,rep_period,time_block_start,time_block_end,solution
1165,FR_Battery,2030,9,13,13,0.0
1166,FR_Battery,2030,9,14,14,0.0
1167,FR_Battery,2030,9,15,15,0.0
1168,FR_Battery,2030,9,16,16,1355.9542578495561
1169,FR_Battery,2030,9,17,17,4866.380594091025
1170,FR_Battery,2030,9,18,18,4866.380594091025
1171,FR_Battery,2030,9,19,19,2931.5576709659917
1172,FR_Battery,2030,9,20,20,0.0
1173,FR_Battery,2030,9,21,21,0.0
1174,FR_Battery,2030,9,22,22,0.0
1175,FR_Battery,2030,9,23,23,0.0
1176,FR_Battery,2030,9,24,24,0.0
1177,FR_Battery,2030,10,1,1,0.0
1178,FR_Battery,2030,10,2,2,231.29081631492772
1179,FR_Battery,2030,10,3,3,246.55365795319995
1180,FR_Battery,2030,10,4,4,246.55365795319995
1181,FR_Battery,2030,10,5,5,3771.3782582788645
1182,FR_Battery,2030,10,6,6,4866.380594091025
1183,FR_Battery,2030,10,7,7,3464.5210509415774
1184,FR_Battery,2030,10,8,8,2070.0001124225328
1185,FR_Battery,2030,10,9,9,4543.758694856337
1186,FR_Battery,2030,10,10,10,3269.8659117875354
1187,FR_Battery,2030,10,11,11,1694.2217761668007
1188,FR_Battery,2030,10,12,12,165.36496464416268
1189,FR_Battery,2030,10,13,13,0.0
1190,FR_Battery,2030,10,14,14,1409.2005175497434
1191,FR_Battery,2030,10,15,15,3603.2309210896065
1192,FR_Battery,2030,10,16,16,4743.96540466698
1193,FR_Battery,2030,10,17,17,4539.017444031973
1194,FR_Battery,2030,10,18,18,2292.9806302531015
1195,FR_Battery,2030,10,19,19,1914.0098129800094
1196,FR_Battery,2030,10,20,20,3166.591979616625
1197,FR_Battery,2030,10,21,21,3166.591979616625
1198,FR_Battery,2030,10,22,22,1662.0327505090522
1199,FR_Battery,2030,10,23,23,0.0
1200,FR_Battery,2030,10,24,24,0.0
1201,LU_Battery,2030,1,1,1,0.0
1202,LU_Battery,2030,1,2,2,0.0
1203,LU_Battery,2030,1,3,3,0.0
1204,LU_Battery,2030,1,4,4,460.0348116202181
1205,LU_Battery,2030,1,5,5,460.0348116202181
1206,LU_Battery,2030,1,6,6,0.0
1207,LU_Battery,2030,1,7,7,0.0
1208,LU_Battery,2030,1,8,8,47.6669019018006
1209,LU_Battery,2030,1,9,9,0.0
1210,LU_Battery,2030,1,10,10,0.0
1211,LU_Battery,2030,1,11,11,0.0
1212,LU_Battery,2030,1,12,12,0.0
1213,LU_Battery,2030,1,13,13,0.0
1214,LU_Battery,2030,1,14,14,0.0
1215,LU_Battery,2030,1,15,15,460.0348116202181
1216,LU_Battery,2030,1,16,16,460.0348116202181
1217,LU_Battery,2030,1,17,17,460.0348116202181
1218,LU_Battery,2030,1,18,18,460.0348116202181
1219,LU_Battery,2030,1,19,19,460.0348116202181
1220,LU_Battery,2030,1,20,20,0.0
1221,LU_Battery,2030,1,21,21,0.0
1222,LU_Battery,2030,1,22,22,228.47166996129903
1223,LU_Battery,2030,1,23,23,0.0
1224,LU_Battery,2030,1,24,24,0.0
1225,LU_Battery,2030,2,1,1,0.0
1226,LU_Battery,2030,2,2,2,0.0
1227,LU_Battery,2030,2,3,3,6.806928994035957
1228,LU_Battery,2030,2,4,4,234.68932109949048
1229,LU_Battery,2030,2,5,5,460.0348116202181
1230,LU_Battery,2030,2,6,6,460.0348116202181
