id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,0.0
2,BE_Battery,2030,false,100.0,,0.0
3,DE_Battery,2030,false,100.0,,20.57255264331634
4,FR_Battery,2030,false,100.0,,6.759800749975693
5,LU_Battery,2030,false,100.0,,4.063510284850231
6,CH_Battery,2030,false,100.0,,34.774523534015295
7,AT_Battery,2030,false,100.0,,9.50031449490058
