id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
122,BE_E_Demand,2030,1,3,4,1.8762
123,BE_E_Demand,2030,1,5,6,3.498
124,BE_E_Demand,2030,1,7,8,3.498
125,BE_E_Demand,2030,1,9,10,3.498
126,BE_E_Demand,2030,1,11,12,3.498
127,BE_E_Demand,2030,1,13,14,1.8762
128,BE_E_Demand,2030,1,15,16,1.8762
129,BE_E_Demand,2030,1,17,18,3.498
130,BE_E_Demand,2030,1,19,20,3.498
131,BE_E_Demand,2030,1,21,22,1.8762
132,BE_E_Demand,2030,1,23,24,1.8762
133,BE_E_Demand,2030,2,1,2,0.132
134,BE_E_Demand,2030,2,3,4,0.132
135,BE_E_Demand,2030,2,5,6,0.132
136,BE_E_Demand,2030,2,7,8,1.1682000000000001
137,BE_E_Demand,2030,2,9,10,1.1682000000000001
138,BE_E_Demand,2030,2,11,12,1.1682000000000001
139,BE_E_Demand,2030,2,13,14,1.1682000000000001
140,BE_E_Demand,2030,2,15,16,1.1682000000000001
141,BE_E_Demand,2030,2,17,18,1.1682000000000001
142,BE_E_Demand,2030,2,19,20,1.1682000000000001
143,BE_E_Demand,2030,2,21,22,1.1682000000000001
144,BE_E_Demand,2030,2,23,24,1.1682000000000001
145,BE_E_Demand,2030,3,1,2,0.116
146,BE_E_Demand,2030,3,3,4,0.116
147,BE_E_Demand,2030,3,5,6,0.116
148,BE_E_Demand,2030,3,7,8,0.116
149,BE_E_Demand,2030,3,9,10,0.116
150,BE_E_Demand,2030,3,11,12,0.116
151,BE_E_Demand,2030,3,13,14,0.116
152,BE_E_Demand,2030,3,15,16,0.116
153,BE_E_Demand,2030,3,17,18,0.116
154,BE_E_Demand,2030,3,19,20,0.116
155,BE_E_Demand,2030,3,21,22,0.116
156,BE_E_Demand,2030,3,23,24,0.116
157,BE_E_Demand,2030,4,1,2,0.092
158,BE_E_Demand,2030,4,3,4,0.092
159,BE_E_Demand,2030,4,5,6,0.092
160,BE_E_Demand,2030,4,7,8,0.8142
161,BE_E_Demand,2030,4,9,10,0.8142
162,BE_E_Demand,2030,4,11,12,0.8142
163,BE_E_Demand,2030,4,13,14,0.092
164,BE_E_Demand,2030,4,15,16,0.092
165,BE_E_Demand,2030,4,17,18,0.8142
166,BE_E_Demand,2030,4,19,20,0.8142
167,BE_E_Demand,2030,4,21,22,0.8142
168,BE_E_Demand,2030,4,23,24,0.8142
169,BE_E_Demand,2030,5,1,2,0.20800000000000002
170,BE_E_Demand,2030,5,3,4,0.20800000000000002
171,BE_E_Demand,2030,5,5,6,0.20800000000000002
172,BE_E_Demand,2030,5,7,8,0.20800000000000002
173,BE_E_Demand,2030,5,9,10,0.20800000000000002
174,BE_E_Demand,2030,5,11,12,0.20800000000000002
175,BE_E_Demand,2030,5,13,14,0.20800000000000002
176,BE_E_Demand,2030,5,15,16,0.20800000000000002
177,BE_E_Demand,2030,5,17,18,0.20800000000000002
178,BE_E_Demand,2030,5,19,20,0.20800000000000002
179,BE_E_Demand,2030,5,21,22,0.20800000000000002
180,BE_E_Demand,2030,5,23,24,0.20800000000000002
181,BE_E_Demand,2030,6,1,2,0.6372
182,BE_E_Demand,2030,6,3,4,0.6372
183,BE_E_Demand,2030,6,5,6,0.6372
184,BE_E_Demand,2030,6,7,8,0.6372
185,BE_E_Demand,2030,6,9,10,0.6372
186,BE_E_Demand,2030,6,11,12,0.6372
187,BE_E_Demand,2030,6,13,14,0.6372
188,BE_E_Demand,2030,6,15,16,0.6372
189,BE_E_Demand,2030,6,17,18,0.6372
190,BE_E_Demand,2030,6,19,20,0.6372
191,BE_E_Demand,2030,6,21,22,0.6372
192,BE_E_Demand,2030,6,23,24,0.6372
193,BE_E_Demand,2030,7,1,2,1.3098
194,BE_E_Demand,2030,7,3,4,1.3098
195,BE_E_Demand,2030,7,5,6,2.442
196,BE_E_Demand,2030,7,7,8,3.7739999999999996
197,BE_E_Demand,2030,7,9,10,3.7739999999999996
198,BE_E_Demand,2030,7,11,12,3.7739999999999996
199,BE_E_Demand,2030,7,13,14,2.442
200,BE_E_Demand,2030,7,15,16,2.442
201,BE_E_Demand,2030,7,17,18,3.7739999999999996
202,BE_E_Demand,2030,7,19,20,3.7739999999999996
203,BE_E_Demand,2030,7,21,22,2.442
204,BE_E_Demand,2030,7,23,24,2.442
205,BE_E_Demand,2030,8,1,2,0.124
206,BE_E_Demand,2030,8,3,4,0.124
207,BE_E_Demand,2030,8,5,6,0.124
208,BE_E_Demand,2030,8,7,8,0.124
209,BE_E_Demand,2030,8,9,10,0.124
210,BE_E_Demand,2030,8,11,12,0.124
211,BE_E_Demand,2030,8,13,14,0.124
212,BE_E_Demand,2030,8,15,16,0.124
213,BE_E_Demand,2030,8,17,18,0.124
214,BE_E_Demand,2030,8,19,20,1.0974
215,BE_E_Demand,2030,8,21,22,0.124
216,BE_E_Demand,2030,8,23,24,0.124
217,BE_E_Demand,2030,9,1,2,0.17200000000000001
218,BE_E_Demand,2030,9,3,4,0.17200000000000001
219,BE_E_Demand,2030,9,5,6,0.17200000000000001
220,BE_E_Demand,2030,9,7,8,0.17200000000000001
221,BE_E_Demand,2030,9,9,10,0.17200000000000001
222,BE_E_Demand,2030,9,11,12,0.17200000000000001
223,BE_E_Demand,2030,9,13,14,0.17200000000000001
224,BE_E_Demand,2030,9,15,16,0.17200000000000001
225,BE_E_Demand,2030,9,17,18,0.17200000000000001
