id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,0.0
2,BE_Battery,2030,false,100.0,,0.0
3,DE_Battery,2030,false,100.0,,3.326409107264835
4,FR_Battery,2030,false,100.0,,48.56116987193702
5,LU_Battery,2030,false,100.0,,2.8987929251426157
6,CH_Battery,2030,false,100.0,,0.4095774484894948
7,AT_Battery,2030,false,100.0,,0.08545748615907996
