id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1516,NL_Balance,2030,4,4,4,0.046
1517,NL_Balance,2030,4,5,5,0.046
1518,NL_Balance,2030,4,6,6,0.046
1519,NL_Balance,2030,4,7,7,0.046
1520,NL_Balance,2030,4,8,8,0.4071
1521,NL_Balance,2030,4,9,9,0.4071
1522,NL_Balance,2030,4,10,10,0.046
1523,NL_Balance,2030,4,11,11,0.046
1524,NL_Balance,2030,4,12,12,0.4071
1525,NL_Balance,2030,4,13,13,0.4071
1526,NL_Balance,2030,4,14,14,0.4071
1527,NL_Balance,2030,4,15,15,0.4071
1528,NL_Balance,2030,4,16,16,0.4071
1529,NL_Balance,2030,4,17,17,0.4071
1530,NL_Balance,2030,4,18,18,0.4071
1531,NL_Balance,2030,4,19,19,0.4071
1532,NL_Balance,2030,4,20,20,0.046
1533,NL_Balance,2030,4,21,21,0.046
1534,NL_Balance,2030,4,22,22,0.046
1535,NL_Balance,2030,4,23,23,0.046
1536,NL_Balance,2030,4,24,24,0.046
1537,NL_Balance,2030,5,1,1,0.10400000000000001
1538,NL_Balance,2030,5,2,2,0.10400000000000001
1539,NL_Balance,2030,5,3,3,0.10400000000000001
1540,NL_Balance,2030,5,4,4,0.10400000000000001
1541,NL_Balance,2030,5,5,5,0.10400000000000001
1542,NL_Balance,2030,5,6,6,0.10400000000000001
1543,NL_Balance,2030,5,7,7,0.10400000000000001
1544,NL_Balance,2030,5,8,8,0.10400000000000001
1545,NL_Balance,2030,5,9,9,0.10400000000000001
1546,NL_Balance,2030,5,10,10,0.10400000000000001
1547,NL_Balance,2030,5,11,11,0.10400000000000001
1548,NL_Balance,2030,5,12,12,0.10400000000000001
1549,NL_Balance,2030,5,13,13,0.10400000000000001
1550,NL_Balance,2030,5,14,14,0.10400000000000001
1551,NL_Balance,2030,5,15,15,0.10400000000000001
1552,NL_Balance,2030,5,16,16,0.10400000000000001
1553,NL_Balance,2030,5,17,17,0.10400000000000001
1554,NL_Balance,2030,5,18,18,0.10400000000000001
1555,NL_Balance,2030,5,19,19,0.10400000000000001
1556,NL_Balance,2030,5,20,20,0.10400000000000001
1557,NL_Balance,2030,5,21,21,0.10400000000000001
1558,NL_Balance,2030,5,22,22,0.10400000000000001
1559,NL_Balance,2030,5,23,23,0.10400000000000001
1560,NL_Balance,2030,5,24,24,0.10400000000000001
1561,NL_Balance,2030,6,1,1,0.3186
1562,NL_Balance,2030,6,2,2,0.3186
1563,NL_Balance,2030,6,3,3,0.3186
1564,NL_Balance,2030,6,4,4,0.3186
1565,NL_Balance,2030,6,5,5,0.3186
1566,NL_Balance,2030,6,6,6,0.3186
1567,NL_Balance,2030,6,7,7,0.3186
1568,NL_Balance,2030,6,8,8,0.3186
1569,NL_Balance,2030,6,9,9,0.3186
1570,NL_Balance,2030,6,10,10,0.3186
1571,NL_Balance,2030,6,11,11,0.3186
1572,NL_Balance,2030,6,12,12,0.3186
1573,NL_Balance,2030,6,13,13,0.3186
1574,NL_Balance,2030,6,14,14,0.3186
1575,NL_Balance,2030,6,15,15,0.3186
1576,NL_Balance,2030,6,16,16,0.3186
1577,NL_Balance,2030,6,17,17,0.3186
1578,NL_Balance,2030,6,18,18,0.3186
1579,NL_Balance,2030,6,19,19,0.3186
1580,NL_Balance,2030,6,20,20,0.3186
1581,NL_Balance,2030,6,21,21,0.3186
1582,NL_Balance,2030,6,22,22,0.3186
1583,NL_Balance,2030,6,23,23,0.3186
1584,NL_Balance,2030,6,24,24,0.3186
1585,NL_Balance,2030,7,1,1,0.6549
1586,NL_Balance,2030,7,2,2,0.6549
1587,NL_Balance,2030,7,3,3,0.6549
1588,NL_Balance,2030,7,4,4,0.6549
1589,NL_Balance,2030,7,5,5,1.221
1590,NL_Balance,2030,7,6,6,1.221
1591,NL_Balance,2030,7,7,7,1.8869999999999998
1592,NL_Balance,2030,7,8,8,1.8869999999999998
1593,NL_Balance,2030,7,9,9,1.8869999999999998
1594,NL_Balance,2030,7,10,10,1.8869999999999998
1595,NL_Balance,2030,7,11,11,1.8869999999999998
1596,NL_Balance,2030,7,12,12,1.8869999999999998
1597,NL_Balance,2030,7,13,13,1.8869999999999998
1598,NL_Balance,2030,7,14,14,1.221
1599,NL_Balance,2030,7,15,15,1.221
1600,NL_Balance,2030,7,16,16,1.221
1601,NL_Balance,2030,7,17,17,1.221
1602,NL_Balance,2030,7,18,18,2.1525000000000034
1603,NL_Balance,2030,7,19,19,2.1525000000000034
1604,NL_Balance,2030,7,20,20,2.1525000000000034
1605,NL_Balance,2030,7,21,21,1.221
1606,NL_Balance,2030,7,22,22,1.221
1607,NL_Balance,2030,7,23,23,0.6549
1608,NL_Balance,2030,7,24,24,0.6549
1609,NL_Balance,2030,8,1,1,0.062
1610,NL_Balance,2030,8,2,2,0.062
1611,NL_Balance,2030,8,3,3,0.062
1612,NL_Balance,2030,8,4,4,0.062
1613,NL_Balance,2030,8,5,5,0.062
1614,NL_Balance,2030,8,6,6,0.062
1615,NL_Balance,2030,8,7,7,0.062
1616,NL_Balance,2030,8,8,8,0.062
1617,NL_Balance,2030,8,9,9,0.062
1618,NL_Balance,2030,8,10,10,0.062
1619,NL_Balance,2030,8,11,11,0.062
1620,NL_Balance,2030,8,12,12,0.062
1621,NL_Balance,2030,8,13,13,0.062
1622,NL_Balance,2030,8,14,14,0.062
1623,NL_Balance,2030,8,15,15,0.062
1624,NL_Balance,2030,8,16,16,0.062
1625,NL_Balance,2030,8,17,17,0.062
1626,NL_Balance,2030,8,18,18,0.062
1627,NL_Balance,2030,8,19,19,0.062
1628,NL_Balance,2030,8,20,20,0.062
1629,NL_Balance,2030,8,21,21,0.062
1630,NL_Balance,2030,8,22,22,0.062
1631,NL_Balance,2030,8,23,23,0.062
1632,NL_Balance,2030,8,24,24,0.062
1633,NL_Balance,2030,9,1,1,0.08600000000000001
1634,NL_Balance,2030,9,2,2,0.08600000000000001
1635,NL_Balance,2030,9,3,3,0.08600000000000001
1636,NL_Balance,2030,9,4,4,0.08600000000000001
1637,NL_Balance,2030,9,5,5,0.08600000000000001
1638,NL_Balance,2030,9,6,6,0.08600000000000001
1639,NL_Balance,2030,9,7,7,0.08600000000000001
1640,NL_Balance,2030,9,8,8,0.08600000000000001
1641,NL_Balance,2030,9,9,9,0.08600000000000001
1642,NL_Balance,2030,9,10,10,0.08600000000000001
1643,NL_Balance,2030,9,11,11,0.08600000000000001
1644,NL_Balance,2030,9,12,12,0.7611
1645,NL_Balance,2030,9,13,13,0.08600000000000001
1646,NL_Balance,2030,9,14,14,0.08600000000000001
1647,NL_Balance,2030,9,15,15,0.08600000000000001
1648,NL_Balance,2030,9,16,16,0.08600000000000001
1649,NL_Balance,2030,9,17,17,0.08600000000000001
1650,NL_Balance,2030,9,18,18,0.7611
1651,NL_Balance,2030,9,19,19,0.7611
1652,NL_Balance,2030,9,20,20,0.7611
1653,NL_Balance,2030,9,21,21,0.7611
1654,NL_Balance,2030,9,22,22,0.7611
1655,NL_Balance,2030,9,23,23,0.08600000000000001
1656,NL_Balance,2030,9,24,24,0.08600000000000001
1657,NL_Balance,2030,10,1,1,1.518
1658,NL_Balance,2030,10,2,2,1.518
1659,NL_Balance,2030,10,3,3,1.518
1660,NL_Balance,2030,10,4,4,1.0626999999999998
1661,NL_Balance,2030,10,5,5,1.518
1662,NL_Balance,2030,10,6,6,1.518
1663,NL_Balance,2030,10,7,7,1.518
1664,NL_Balance,2030,10,8,8,1.518
1665,NL_Balance,2030,10,9,9,1.518
1666,NL_Balance,2030,10,10,10,1.518
1667,NL_Balance,2030,10,11,11,2.1105000000000023
1668,NL_Balance,2030,10,12,12,2.1105000000000023
1669,NL_Balance,2030,10,13,13,2.1105000000000023
1670,NL_Balance,2030,10,14,14,2.1105000000000023
1671,NL_Balance,2030,10,15,15,2.1105000000000023
1672,NL_Balance,2030,10,16,16,2.3459999999999996
1673,NL_Balance,2030,10,17,17,8.758065705666336
1674,NL_Balance,2030,10,18,18,21.479131411332673
1675,NL_Balance,2030,10,19,19,2.3459999999999996
1676,NL_Balance,2030,10,20,20,1.518
1677,NL_Balance,2030,10,21,21,1.518
1678,NL_Balance,2030,10,22,22,0.8142
1679,NL_Balance,2030,10,23,23,0.8142
1680,NL_Balance,2030,10,24,24,0.8142
