id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
807,DE_Battery,2030,4,15,15,-0.4071,0.0,0.0
808,DE_Battery,2030,4,16,16,-0.4071,0.0,0.0
809,DE_Battery,2030,4,17,17,-0.4071,0.0,0.0
810,DE_Battery,2030,4,18,18,-0.4071,0.0,0.0
811,DE_Battery,2030,4,19,19,-0.4071,0.0,0.0
812,DE_Battery,2030,4,20,20,-0.4071,0.0,0.0
813,DE_Battery,2030,4,21,21,-0.4071,0.0,0.0
814,DE_Battery,2030,4,22,22,-0.4071,0.0,0.0
815,DE_Battery,2030,4,23,23,-0.4071,0.0,0.0
816,DE_Battery,2030,4,24,24,-0.046,0.0,0.0
817,DE_Battery,2030,5,1,1,-0.10400000000000001,0.0,0.0
818,DE_Battery,2030,5,2,2,-0.10400000000000001,0.0,0.0
819,DE_Battery,2030,5,3,3,-0.10400000000000001,0.0,0.0
820,DE_Battery,2030,5,4,4,-0.10400000000000001,0.0,0.0
821,DE_Battery,2030,5,5,5,-0.10400000000000001,0.0,0.0
822,DE_Battery,2030,5,6,6,-0.10400000000000001,0.0,0.0
823,DE_Battery,2030,5,7,7,-0.10400000000000001,0.0,0.0
824,DE_Battery,2030,5,8,8,-0.10400000000000001,0.0,0.0
825,DE_Battery,2030,5,9,9,-0.10400000000000001,0.0,0.0
826,DE_Battery,2030,5,10,10,-0.10400000000000001,0.0,0.0
827,DE_Battery,2030,5,11,11,-0.10400000000000001,0.0,0.0
828,DE_Battery,2030,5,12,12,-0.10400000000000001,0.0,0.0
829,DE_Battery,2030,5,13,13,-0.10400000000000001,0.0,0.0
830,DE_Battery,2030,5,14,14,-0.10400000000000001,0.0,0.0
831,DE_Battery,2030,5,15,15,-0.10400000000000001,0.0,0.0
832,DE_Battery,2030,5,16,16,-0.10400000000000001,0.0,0.0
833,DE_Battery,2030,5,17,17,-0.10400000000000001,0.0,0.0
834,DE_Battery,2030,5,18,18,-0.10400000000000001,0.0,0.0
835,DE_Battery,2030,5,19,19,-0.10400000000000001,0.0,0.0
836,DE_Battery,2030,5,20,20,-0.10400000000000001,0.0,0.0
837,DE_Battery,2030,5,21,21,-0.10400000000000001,0.0,0.0
838,DE_Battery,2030,5,22,22,-0.10400000000000001,0.0,0.0
839,DE_Battery,2030,5,23,23,-0.10400000000000001,0.0,0.0
840,DE_Battery,2030,5,24,24,-0.10400000000000001,0.0,0.0
841,DE_Battery,2030,6,1,1,-0.3186,0.0,0.0
842,DE_Battery,2030,6,2,2,-0.3186,0.0,0.0
843,DE_Battery,2030,6,3,3,-0.3186,0.0,0.0
844,DE_Battery,2030,6,4,4,-0.3186,0.0,0.0
845,DE_Battery,2030,6,5,5,-0.3186,0.0,0.0
846,DE_Battery,2030,6,6,6,-0.3186,0.0,0.0
847,DE_Battery,2030,6,7,7,-0.3186,0.0,0.0
848,DE_Battery,2030,6,8,8,-0.3186,0.0,0.0
849,DE_Battery,2030,6,9,9,-0.3186,0.0,0.0
850,DE_Battery,2030,6,10,10,-0.3186,0.0,0.0
851,DE_Battery,2030,6,11,11,-0.3186,0.0,0.0
852,DE_Battery,2030,6,12,12,-0.3186,0.0,0.0
853,DE_Battery,2030,6,13,13,-0.3186,0.0,0.0
854,DE_Battery,2030,6,14,14,-0.3186,0.0,0.0
855,DE_Battery,2030,6,15,15,-0.3186,0.0,0.0
856,DE_Battery,2030,6,16,16,-0.3186,0.0,0.0
857,DE_Battery,2030,6,17,17,-0.3186,0.0,0.0
858,DE_Battery,2030,6,18,18,-0.3186,0.0,0.0
859,DE_Battery,2030,6,19,19,-0.3186,0.0,0.0
860,DE_Battery,2030,6,20,20,-0.3186,0.0,0.0
861,DE_Battery,2030,6,21,21,-0.3186,0.0,0.0
862,DE_Battery,2030,6,22,22,-0.3186,0.0,0.0
863,DE_Battery,2030,6,23,23,-0.3186,0.0,0.0
864,DE_Battery,2030,6,24,24,-0.3186,0.0,0.0
865,DE_Battery,2030,7,1,1,-0.6549,0.0,0.0
866,DE_Battery,2030,7,2,2,-0.6549,0.0,0.0
867,DE_Battery,2030,7,3,3,-0.6549,0.0,0.0
868,DE_Battery,2030,7,4,4,-0.6549,-0.5661,0.0
869,DE_Battery,2030,7,5,5,-1.221,0.0,0.0
870,DE_Battery,2030,7,6,6,-1.221,-0.6659999999999997,0.0
871,DE_Battery,2030,7,7,7,-1.8869999999999998,0.0,0.0
872,DE_Battery,2030,7,8,8,-1.8869999999999998,0.0,0.0
873,DE_Battery,2030,7,9,9,-1.8869999999999998,0.0,0.0
874,DE_Battery,2030,7,10,10,-1.8869999999999998,0.0,0.0
875,DE_Battery,2030,7,11,11,-1.221,0.0,0.0
876,DE_Battery,2030,7,12,12,-1.221,0.0,0.0
877,DE_Battery,2030,7,13,13,-1.221,0.0,0.0
878,DE_Battery,2030,7,14,14,-1.221,0.0,0.0
879,DE_Battery,2030,7,15,15,-1.221,0.0,0.0
880,DE_Battery,2030,7,16,16,-1.221,0.0,0.0
881,DE_Battery,2030,7,17,17,-1.221,-0.9315000000000033,0.0
882,DE_Battery,2030,7,18,18,-2.1525000000000034,0.0,0.0
883,DE_Battery,2030,7,19,19,-2.1525000000000034,0.0,0.0
884,DE_Battery,2030,7,20,20,-2.1525000000000034,0.0,0.0
885,DE_Battery,2030,7,21,21,-1.221,0.0,0.0
886,DE_Battery,2030,7,22,22,-1.221,0.0,0.0
887,DE_Battery,2030,7,23,23,-0.6549,0.0,0.0
888,DE_Battery,2030,7,24,24,-0.6549,0.0,0.0
889,DE_Battery,2030,8,1,1,-0.062,0.0,0.0
890,DE_Battery,2030,8,2,2,-0.062,0.0,0.0
891,DE_Battery,2030,8,3,3,-0.062,0.0,0.0
892,DE_Battery,2030,8,4,4,-0.062,0.0,0.0
893,DE_Battery,2030,8,5,5,-0.062,0.0,0.0
894,DE_Battery,2030,8,6,6,-0.062,0.0,0.0
895,DE_Battery,2030,8,7,7,-0.062,0.0,0.0
896,DE_Battery,2030,8,8,8,-0.062,0.0,0.0
897,DE_Battery,2030,8,9,9,-0.062,0.0,0.0
898,DE_Battery,2030,8,10,10,-0.062,0.0,0.0
899,DE_Battery,2030,8,11,11,-0.062,0.0,0.0
900,DE_Battery,2030,8,12,12,-0.062,0.0,0.0
901,DE_Battery,2030,8,13,13,-0.062,0.0,0.0
902,DE_Battery,2030,8,14,14,-0.062,0.0,0.0
903,DE_Battery,2030,8,15,15,-0.062,0.0,0.0
904,DE_Battery,2030,8,16,16,-0.062,0.0,0.0
905,DE_Battery,2030,8,17,17,-0.062,0.0,0.0
906,DE_Battery,2030,8,18,18,-0.062,-0.48669999999999997,0.0
907,DE_Battery,2030,8,19,19,-0.5487,0.0,0.0
908,DE_Battery,2030,8,20,20,-0.5487,0.0,0.0
909,DE_Battery,2030,8,21,21,-0.5487,0.0,0.0
910,DE_Battery,2030,8,22,22,-0.062,0.0,0.0
911,DE_Battery,2030,8,23,23,-0.062,0.0,0.0
912,DE_Battery,2030,8,24,24,-0.062,0.0,0.0
913,DE_Battery,2030,9,1,1,-0.08600000000000001,0.0,0.0
914,DE_Battery,2030,9,2,2,-0.08600000000000001,0.0,0.0
915,DE_Battery,2030,9,3,3,-0.08600000000000001,0.0,0.0
916,DE_Battery,2030,9,4,4,-0.08600000000000001,0.0,0.0
917,DE_Battery,2030,9,5,5,-0.08600000000000001,0.0,0.0
918,DE_Battery,2030,9,6,6,-0.08600000000000001,0.0,0.0
919,DE_Battery,2030,9,7,7,-0.08600000000000001,0.0,0.0
920,DE_Battery,2030,9,8,8,-0.08600000000000001,0.0,0.0
921,DE_Battery,2030,9,9,9,-0.08600000000000001,0.0,0.0
922,DE_Battery,2030,9,10,10,-0.08600000000000001,0.0,0.0
923,DE_Battery,2030,9,11,11,-0.08600000000000001,0.0,0.0
924,DE_Battery,2030,9,12,12,-0.08600000000000001,0.0,0.0
925,DE_Battery,2030,9,13,13,-0.08600000000000001,0.0,0.0
926,DE_Battery,2030,9,14,14,-0.08600000000000001,0.0,0.0
927,DE_Battery,2030,9,15,15,-0.08600000000000001,0.0,0.0
928,DE_Battery,2030,9,16,16,-0.08600000000000001,0.0,0.0
929,DE_Battery,2030,9,17,17,-0.08600000000000001,-0.6751,0.0
930,DE_Battery,2030,9,18,18,-0.7611,0.0,0.0
931,DE_Battery,2030,9,19,19,-0.7611,0.0,0.0
932,DE_Battery,2030,9,20,20,-0.7611,0.0,0.0
933,DE_Battery,2030,9,21,21,-0.7611,0.0,0.0
934,DE_Battery,2030,9,22,22,-0.7611,0.0,0.0
935,DE_Battery,2030,9,23,23,-0.08600000000000001,0.0,0.0
936,DE_Battery,2030,9,24,24,-0.08600000000000001,0.0,0.0
937,DE_Battery,2030,10,1,1,-1.518,0.0,0.0
938,DE_Battery,2030,10,2,2,-1.518,0.0,0.0
939,DE_Battery,2030,10,3,3,-1.518,0.0,0.0
940,DE_Battery,2030,10,4,4,-1.518,0.0,0.0
941,DE_Battery,2030,10,5,5,-1.518,0.0,0.0
942,DE_Battery,2030,10,6,6,-1.518,-0.8279999999999996,0.0
943,DE_Battery,2030,10,7,7,-2.3459999999999996,0.0,0.0
944,DE_Battery,2030,10,8,8,-2.3459999999999996,0.0,0.0
945,DE_Battery,2030,10,9,9,-2.3459999999999996,0.0,0.0
946,DE_Battery,2030,10,10,10,-2.3459999999999996,0.0,0.0
947,DE_Battery,2030,10,11,11,-2.1105000000000023,0.0,0.0
948,DE_Battery,2030,10,12,12,-2.1105000000000023,0.0,0.0
949,DE_Battery,2030,10,13,13,-2.1105000000000023,0.0,0.0
950,DE_Battery,2030,10,14,14,-2.1105000000000023,0.0,0.0
951,DE_Battery,2030,10,15,15,-2.1105000000000023,-0.2354999999999974,0.0
952,DE_Battery,2030,10,16,16,-2.3459999999999996,-6.412065705666337,0.0
953,DE_Battery,2030,10,17,17,-8.758065705666336,0.0,0.0
954,DE_Battery,2030,10,18,18,-8.758065705666336,0.0,0.0
955,DE_Battery,2030,10,19,19,-2.3459999999999996,0.0,0.0
956,DE_Battery,2030,10,20,20,-1.518,0.0,0.0
957,DE_Battery,2030,10,21,21,-1.518,0.0,0.0
958,DE_Battery,2030,10,22,22,-1.518,0.0,0.0
959,DE_Battery,2030,10,23,23,-1.518,0.0,0.0
960,DE_Battery,2030,10,24,24,-0.8142,0.0,0.0
961,FR_Battery,2030,1,1,1,-0.9381,0.0,0.0
962,FR_Battery,2030,1,2,2,-0.9381,0.0,0.0
963,FR_Battery,2030,1,3,3,-0.9381,0.0,0.0
964,FR_Battery,2030,1,4,4,-0.9381,0.0,0.0
965,FR_Battery,2030,1,5,5,-0.9381,-0.8109000000000001,0.0
966,FR_Battery,2030,1,6,6,-1.749,0.0,0.0
967,FR_Battery,2030,1,7,7,-1.749,0.0,0.0
968,FR_Battery,2030,1,8,8,-1.749,0.0,0.0
969,FR_Battery,2030,1,9,9,-1.749,-0.9539999999999997,0.0
970,FR_Battery,2030,1,10,10,-2.703,0.0,0.0
971,FR_Battery,2030,1,11,11,-2.703,0.0,0.0
972,FR_Battery,2030,1,12,12,-2.703,0.0,0.0
973,FR_Battery,2030,1,13,13,-1.749,0.0,0.0
974,FR_Battery,2030,1,14,14,-0.9381,0.0,0.0
975,FR_Battery,2030,1,15,15,-0.9381,0.0,0.0
976,FR_Battery,2030,1,16,16,-0.9381,0.0,0.0
977,FR_Battery,2030,1,17,17,-0.9381,-0.8109000000000001,0.0
978,FR_Battery,2030,1,18,18,-1.749,0.0,0.0
979,FR_Battery,2030,1,19,19,-1.749,0.0,0.0
980,FR_Battery,2030,1,20,20,-1.749,0.0,0.0
981,FR_Battery,2030,1,21,21,-1.749,0.0,0.0
982,FR_Battery,2030,1,22,22,-1.749,0.0,0.0
983,FR_Battery,2030,1,23,23,-1.749,0.0,0.0
984,FR_Battery,2030,1,24,24,-0.9381,0.0,0.0
985,FR_Battery,2030,2,1,1,-0.066,0.0,0.0
986,FR_Battery,2030,2,2,2,-0.066,0.0,0.0
987,FR_Battery,2030,2,3,3,-0.066,0.0,0.0
988,FR_Battery,2030,2,4,4,-0.066,0.0,0.0
989,FR_Battery,2030,2,5,5,-0.066,0.0,0.0
990,FR_Battery,2030,2,6,6,-0.066,0.0,0.0
991,FR_Battery,2030,2,7,7,-0.066,0.0,0.0
992,FR_Battery,2030,2,8,8,-0.066,0.0,0.0
993,FR_Battery,2030,2,9,9,-0.066,0.0,0.0
994,FR_Battery,2030,2,10,10,-0.066,0.0,0.0
995,FR_Battery,2030,2,11,11,-0.066,0.0,0.0
996,FR_Battery,2030,2,12,12,-0.066,0.0,0.0
997,FR_Battery,2030,2,13,13,-0.066,0.0,0.0
998,FR_Battery,2030,2,14,14,-0.066,0.0,0.0
999,FR_Battery,2030,2,15,15,-0.066,0.0,0.0
1000,FR_Battery,2030,2,16,16,-0.066,0.0,0.0
1001,FR_Battery,2030,2,17,17,-0.066,0.0,0.0
1002,FR_Battery,2030,2,18,18,-0.066,0.0,0.0
1003,FR_Battery,2030,2,19,19,-0.066,0.0,0.0
1004,FR_Battery,2030,2,20,20,-0.066,-0.5181,0.0
1005,FR_Battery,2030,2,21,21,-0.5841000000000001,0.0,0.0
1006,FR_Battery,2030,2,22,22,-0.5841000000000001,0.0,0.0
1007,FR_Battery,2030,2,23,23,-0.5841000000000001,0.0,0.0
1008,FR_Battery,2030,2,24,24,-0.5841000000000001,0.0,0.0
1009,FR_Battery,2030,3,1,1,-0.058,0.0,0.0
1010,FR_Battery,2030,3,2,2,-0.058,0.0,0.0
1011,FR_Battery,2030,3,3,3,-0.058,0.0,0.0
1012,FR_Battery,2030,3,4,4,-0.058,0.0,0.0
1013,FR_Battery,2030,3,5,5,-0.058,0.0,0.0
1014,FR_Battery,2030,3,6,6,-0.058,0.0,0.0
1015,FR_Battery,2030,3,7,7,-0.058,0.0,0.0
1016,FR_Battery,2030,3,8,8,-0.058,0.0,0.0
1017,FR_Battery,2030,3,9,9,-0.058,0.0,0.0
1018,FR_Battery,2030,3,10,10,-0.058,0.0,0.0
1019,FR_Battery,2030,3,11,11,-0.058,0.0,0.0
1020,FR_Battery,2030,3,12,12,-0.058,0.0,0.0
1021,FR_Battery,2030,3,13,13,-0.058,0.0,0.0
1022,FR_Battery,2030,3,14,14,-0.058,-0.4553,0.0
1023,FR_Battery,2030,3,15,15,-0.5133,0.0,0.0
1024,FR_Battery,2030,3,16,16,-0.5133,0.0,0.0
1025,FR_Battery,2030,3,17,17,-0.5133,0.0,0.0
1026,FR_Battery,2030,3,18,18,-0.5133,0.0,0.0
1027,FR_Battery,2030,3,19,19,-0.058,0.0,0.0
1028,FR_Battery,2030,3,20,20,-0.058,-0.4553,0.0
1029,FR_Battery,2030,3,21,21,-0.5133,0.0,0.0
1030,FR_Battery,2030,3,22,22,-0.5133,0.0,0.0
1031,FR_Battery,2030,3,23,23,-0.5133,0.0,0.0
1032,FR_Battery,2030,3,24,24,-0.058,0.0,0.0
1033,FR_Battery,2030,4,1,1,-0.046,0.0,0.0
1034,FR_Battery,2030,4,2,2,-0.046,0.0,0.0
1035,FR_Battery,2030,4,3,3,-0.046,0.0,0.0
1036,FR_Battery,2030,4,4,4,-0.046,0.0,0.0
1037,FR_Battery,2030,4,5,5,-0.046,0.0,0.0
1038,FR_Battery,2030,4,6,6,-0.046,0.0,0.0
1039,FR_Battery,2030,4,7,7,-0.046,0.0,0.0
1040,FR_Battery,2030,4,8,8,-0.046,0.0,0.0
1041,FR_Battery,2030,4,9,9,-0.046,0.0,0.0
1042,FR_Battery,2030,4,10,10,-0.046,0.0,0.0
1043,FR_Battery,2030,4,11,11,-0.046,0.0,0.0
1044,FR_Battery,2030,4,12,12,-0.046,0.0,0.0
1045,FR_Battery,2030,4,13,13,-0.046,0.0,0.0
1046,FR_Battery,2030,4,14,14,-0.046,0.0,0.0
1047,FR_Battery,2030,4,15,15,-0.046,0.0,0.0
1048,FR_Battery,2030,4,16,16,-0.046,0.0,0.0
1049,FR_Battery,2030,4,17,17,-0.046,0.0,0.0
1050,FR_Battery,2030,4,18,18,-0.046,0.0,0.0
1051,FR_Battery,2030,4,19,19,-0.046,0.0,0.0
1052,FR_Battery,2030,4,20,20,-0.046,-0.36110000000000003,0.0
1053,FR_Battery,2030,4,21,21,-0.4071,0.0,0.0
1054,FR_Battery,2030,4,22,22,-0.4071,0.0,0.0
1055,FR_Battery,2030,4,23,23,-0.4071,0.0,0.0
1056,FR_Battery,2030,4,24,24,-0.046,0.0,0.0
1057,FR_Battery,2030,5,1,1,-0.10400000000000001,0.0,0.0
1058,FR_Battery,2030,5,2,2,-0.10400000000000001,0.0,0.0
1059,FR_Battery,2030,5,3,3,-0.10400000000000001,0.0,0.0
1060,FR_Battery,2030,5,4,4,-0.10400000000000001,0.0,0.0
1061,FR_Battery,2030,5,5,5,-0.10400000000000001,0.0,0.0
1062,FR_Battery,2030,5,6,6,-0.10400000000000001,0.0,0.0
1063,FR_Battery,2030,5,7,7,-0.10400000000000001,0.0,0.0
1064,FR_Battery,2030,5,8,8,-0.10400000000000001,0.0,0.0
1065,FR_Battery,2030,5,9,9,-0.10400000000000001,0.0,0.0
1066,FR_Battery,2030,5,10,10,-0.10400000000000001,0.0,0.0
1067,FR_Battery,2030,5,11,11,-0.10400000000000001,0.0,0.0
1068,FR_Battery,2030,5,12,12,-0.10400000000000001,0.0,0.0
1069,FR_Battery,2030,5,13,13,-0.10400000000000001,0.0,0.0
1070,FR_Battery,2030,5,14,14,-0.10400000000000001,0.0,0.0
1071,FR_Battery,2030,5,15,15,-0.10400000000000001,0.0,0.0
1072,FR_Battery,2030,5,16,16,-0.10400000000000001,0.0,0.0
1073,FR_Battery,2030,5,17,17,-0.10400000000000001,0.0,0.0
1074,FR_Battery,2030,5,18,18,-0.10400000000000001,0.0,0.0
1075,FR_Battery,2030,5,19,19,-0.10400000000000001,0.0,0.0
1076,FR_Battery,2030,5,20,20,-0.10400000000000001,0.0,0.0
1077,FR_Battery,2030,5,21,21,-0.10400000000000001,0.0,0.0
1078,FR_Battery,2030,5,22,22,-0.10400000000000001,0.0,0.0
1079,FR_Battery,2030,5,23,23,-0.10400000000000001,0.0,0.0
1080,FR_Battery,2030,5,24,24,-0.10400000000000001,0.0,0.0
1081,FR_Battery,2030,6,1,1,-0.036000000000000004,0.0,0.0
1082,FR_Battery,2030,6,2,2,-0.036000000000000004,0.0,0.0
1083,FR_Battery,2030,6,3,3,-0.036000000000000004,0.0,0.0
1084,FR_Battery,2030,6,4,4,-0.036000000000000004,0.0,0.0
1085,FR_Battery,2030,6,5,5,-0.036000000000000004,0.0,0.0
1086,FR_Battery,2030,6,6,6,-0.036000000000000004,0.0,0.0
1087,FR_Battery,2030,6,7,7,-0.036000000000000004,-0.28259999999999996,0.0
1088,FR_Battery,2030,6,8,8,-0.3186,0.0,0.0
1089,FR_Battery,2030,6,9,9,-0.3186,0.0,0.0
1090,FR_Battery,2030,6,10,10,-0.3186,0.0,0.0
1091,FR_Battery,2030,6,11,11,-0.3186,0.0,0.0
1092,FR_Battery,2030,6,12,12,-0.3186,0.0,0.0
1093,FR_Battery,2030,6,13,13,-0.036000000000000004,0.0,0.0
1094,FR_Battery,2030,6,14,14,-0.036000000000000004,0.0,0.0
1095,FR_Battery,2030,6,15,15,-0.036000000000000004,0.0,0.0
1096,FR_Battery,2030,6,16,16,-0.036000000000000004,0.0,0.0
1097,FR_Battery,2030,6,17,17,-0.036000000000000004,0.0,0.0
1098,FR_Battery,2030,6,18,18,-0.036000000000000004,0.0,0.0
1099,FR_Battery,2030,6,19,19,-0.036000000000000004,0.0,0.0
1100,FR_Battery,2030,6,20,20,-0.036000000000000004,-0.28259999999999996,0.0
1101,FR_Battery,2030,6,21,21,-0.3186,0.0,0.0
1102,FR_Battery,2030,6,22,22,-0.3186,0.0,0.0
1103,FR_Battery,2030,6,23,23,-0.3186,0.0,0.0
1104,FR_Battery,2030,6,24,24,-0.036000000000000004,0.0,0.0
1105,FR_Battery,2030,7,1,1,-0.6549,0.0,0.0
1106,FR_Battery,2030,7,2,2,-0.6549,0.0,0.0
1107,FR_Battery,2030,7,3,3,-0.6549,0.0,0.0
1108,FR_Battery,2030,7,4,4,-0.6549,-0.5661,0.0
1109,FR_Battery,2030,7,5,5,-1.221,0.0,0.0
1110,FR_Battery,2030,7,6,6,-1.221,-0.6659999999999997,0.0
1111,FR_Battery,2030,7,7,7,-1.8869999999999998,0.0,0.0
1112,FR_Battery,2030,7,8,8,-1.8869999999999998,0.0,0.0
1113,FR_Battery,2030,7,9,9,-1.8869999999999998,0.0,0.0
1114,FR_Battery,2030,7,10,10,-1.8869999999999998,0.0,0.0
1115,FR_Battery,2030,7,11,11,-1.8869999999999998,0.0,0.0
1116,FR_Battery,2030,7,12,12,-1.8869999999999998,0.0,0.0
1117,FR_Battery,2030,7,13,13,-1.8869999999999998,0.0,0.0
1118,FR_Battery,2030,7,14,14,-1.221,0.0,0.0
1119,FR_Battery,2030,7,15,15,-1.221,0.0,0.0
1120,FR_Battery,2030,7,16,16,-1.221,0.0,0.0
1121,FR_Battery,2030,7,17,17,-1.221,-0.9315000000000033,0.0
1122,FR_Battery,2030,7,18,18,-2.1525000000000034,0.0,0.0
1123,FR_Battery,2030,7,19,19,-2.1525000000000034,0.0,0.0
1124,FR_Battery,2030,7,20,20,-2.1525000000000034,0.0,0.0
1125,FR_Battery,2030,7,21,21,-2.1525000000000034,-4.219065705666333,0.0
1126,FR_Battery,2030,7,22,22,-6.371565705666336,0.0,0.0
1127,FR_Battery,2030,7,23,23,-6.371565705666336,0.0,0.0
1128,FR_Battery,2030,7,24,24,-0.6549,0.0,0.0
1129,FR_Battery,2030,8,1,1,-0.062,0.0,0.0
1130,FR_Battery,2030,8,2,2,-0.062,0.0,0.0
1131,FR_Battery,2030,8,3,3,-0.062,0.0,0.0
1132,FR_Battery,2030,8,4,4,-0.062,0.0,0.0
1133,FR_Battery,2030,8,5,5,-0.062,0.0,0.0
1134,FR_Battery,2030,8,6,6,-0.062,0.0,0.0
1135,FR_Battery,2030,8,7,7,-0.062,0.0,0.0
1136,FR_Battery,2030,8,8,8,-0.062,0.0,0.0
1137,FR_Battery,2030,8,9,9,-0.062,0.0,0.0
1138,FR_Battery,2030,8,10,10,-0.062,0.0,0.0
1139,FR_Battery,2030,8,11,11,-0.062,0.0,0.0
1140,FR_Battery,2030,8,12,12,-0.062,0.0,0.0
1141,FR_Battery,2030,8,13,13,-0.062,0.0,0.0
1142,FR_Battery,2030,8,14,14,-0.062,0.0,0.0
1143,FR_Battery,2030,8,15,15,-0.062,0.0,0.0
1144,FR_Battery,2030,8,16,16,-0.062,0.0,0.0
1145,FR_Battery,2030,8,17,17,-0.062,0.0,0.0
1146,FR_Battery,2030,8,18,18,-0.062,0.0,0.0
1147,FR_Battery,2030,8,19,19,-0.062,0.0,0.0
1148,FR_Battery,2030,8,20,20,-0.062,0.0,0.0
1149,FR_Battery,2030,8,21,21,-0.062,0.0,0.0
1150,FR_Battery,2030,8,22,22,-0.062,0.0,0.0
1151,FR_Battery,2030,8,23,23,-0.062,0.0,0.0
1152,FR_Battery,2030,8,24,24,-0.062,0.0,0.0
1153,FR_Battery,2030,9,1,1,-0.08600000000000001,0.0,0.0
1154,FR_Battery,2030,9,2,2,-0.08600000000000001,0.0,0.0
1155,FR_Battery,2030,9,3,3,-0.08600000000000001,0.0,0.0
1156,FR_Battery,2030,9,4,4,-0.08600000000000001,0.0,0.0
1157,FR_Battery,2030,9,5,5,-0.08600000000000001,0.0,0.0
1158,FR_Battery,2030,9,6,6,-0.08600000000000001,0.0,0.0
1159,FR_Battery,2030,9,7,7,-0.08600000000000001,0.0,0.0
1160,FR_Battery,2030,9,8,8,-0.08600000000000001,0.0,0.0
1161,FR_Battery,2030,9,9,9,-0.08600000000000001,0.0,0.0
1162,FR_Battery,2030,9,10,10,-0.08600000000000001,0.0,0.0
1163,FR_Battery,2030,9,11,11,-0.08600000000000001,0.0,0.0
1164,FR_Battery,2030,9,12,12,-0.08600000000000001,0.0,0.0
1165,FR_Battery,2030,9,13,13,-0.08600000000000001,0.0,0.0
1166,FR_Battery,2030,9,14,14,-0.08600000000000001,0.0,0.0
1167,FR_Battery,2030,9,15,15,-0.08600000000000001,0.0,0.0
1168,FR_Battery,2030,9,16,16,-0.08600000000000001,0.0,0.0
1169,FR_Battery,2030,9,17,17,-0.08600000000000001,-0.6751,0.0
1170,FR_Battery,2030,9,18,18,-0.7611,0.0,0.0
1171,FR_Battery,2030,9,19,19,-0.7611,0.0,0.0
1172,FR_Battery,2030,9,20,20,-0.7611,0.0,0.0
1173,FR_Battery,2030,9,21,21,-0.7611,0.0,0.0
1174,FR_Battery,2030,9,22,22,-0.7611,0.0,0.0
1175,FR_Battery,2030,9,23,23,-0.7611,0.0,0.0
1176,FR_Battery,2030,9,24,24,-0.7611,0.0,0.0
1177,FR_Battery,2030,10,1,1,-1.518,0.0,0.0
1178,FR_Battery,2030,10,2,2,-0.8142,0.0,0.0
1179,FR_Battery,2030,10,3,3,-0.8142,0.0,0.0
1180,FR_Battery,2030,10,4,4,-0.8142,0.0,0.0
1181,FR_Battery,2030,10,5,5,-0.8142,0.0,0.0
1182,FR_Battery,2030,10,6,6,-0.8142,-0.7038,0.0
1183,FR_Battery,2030,10,7,7,-1.518,0.0,0.0
1184,FR_Battery,2030,10,8,8,-1.518,0.0,0.0
1185,FR_Battery,2030,10,9,9,-1.518,0.0,0.0
1186,FR_Battery,2030,10,10,10,-1.518,0.0,0.0
1187,FR_Battery,2030,10,11,11,-1.518,0.0,0.0
1188,FR_Battery,2030,10,12,12,-1.518,0.0,0.0
1189,FR_Battery,2030,10,13,13,-1.518,0.0,0.0
1190,FR_Battery,2030,10,14,14,-0.8142,0.0,0.0
1191,FR_Battery,2030,10,15,15,-0.8142,0.0,0.0
1192,FR_Battery,2030,10,16,16,-0.8142,-0.7038,0.0
1193,FR_Battery,2030,10,17,17,-1.518,0.0,0.0
1194,FR_Battery,2030,10,18,18,-1.518,0.0,0.0
1195,FR_Battery,2030,10,19,19,-1.518,0.0,0.0
1196,FR_Battery,2030,10,20,20,-1.518,0.0,0.0
1197,FR_Battery,2030,10,21,21,-1.518,0.0,0.0
1198,FR_Battery,2030,10,22,22,-1.518,0.0,0.0
1199,FR_Battery,2030,10,23,23,-1.518,0.0,0.0
1200,FR_Battery,2030,10,24,24,-0.8142,0.0,0.0
1201,LU_Battery,2030,1,1,1,-0.9381,0.0,0.0
1202,LU_Battery,2030,1,2,2,-0.9381,0.0,0.0
1203,LU_Battery,2030,1,3,3,-0.9381,0.0,0.0
1204,LU_Battery,2030,1,4,4,-0.9381,0.0,0.0
1205,LU_Battery,2030,1,5,5,-0.9381,-0.8109000000000001,0.0
1206,LU_Battery,2030,1,6,6,-1.749,0.0,0.0
1207,LU_Battery,2030,1,7,7,-1.749,0.0,0.0
1208,LU_Battery,2030,1,8,8,-1.749,0.0,0.0
1209,LU_Battery,2030,1,9,9,-1.749,0.0,0.0
1210,LU_Battery,2030,1,10,10,-1.749,0.0,0.0
1211,LU_Battery,2030,1,11,11,-1.749,0.0,0.0
1212,LU_Battery,2030,1,12,12,-1.749,0.0,0.0
1213,LU_Battery,2030,1,13,13,-0.9381,0.0,0.0
1214,LU_Battery,2030,1,14,14,-0.9381,0.0,0.0
1215,LU_Battery,2030,1,15,15,-0.9381,0.0,0.0
1216,LU_Battery,2030,1,16,16,-0.9381,0.0,0.0
1217,LU_Battery,2030,1,17,17,-0.9381,-0.8109000000000001,0.0
1218,LU_Battery,2030,1,18,18,-1.749,0.0,0.0
