id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,AT_E_Demand,2030,1,1,3,2.8143000000000002
2,AT_E_Demand,2030,1,4,6,4.4361
3,AT_E_Demand,2030,1,7,9,6.201
4,AT_E_Demand,2030,1,10,12,5.247
5,AT_E_Demand,2030,1,13,15,2.8143000000000002
6,AT_E_Demand,2030,1,16,18,2.8143000000000002
7,AT_E_Demand,2030,1,19,21,2.8143000000000002
8,AT_E_Demand,2030,1,22,24,2.8143000000000002
9,AT_E_Demand,2030,2,1,3,0.198
10,AT_E_Demand,2030,2,4,6,0.198
11,AT_E_Demand,2030,2,7,9,0.7161
12,AT_E_Demand,2030,2,10,12,1.7523
13,AT_E_Demand,2030,2,13,15,0.198
14,AT_E_Demand,2030,2,16,18,0.198
15,AT_E_Demand,2030,2,19,21,0.198
16,AT_E_Demand,2030,2,22,24,0.198
17,AT_E_Demand,2030,3,1,3,1.5399
18,AT_E_Demand,2030,3,4,6,1.5399
19,AT_E_Demand,2030,3,7,9,1.5399000000000003
