id,asset,year,rep_period,time_block_start,time_block_end,solution
82,BE_Battery,2030,4,13,16,0.0
83,BE_Battery,2030,4,17,20,0.0
84,BE_Battery,2030,4,21,24,0.0
85,BE_Battery,2030,5,1,4,0.0
86,BE_Battery,2030,5,5,8,0.0
87,BE_Battery,2030,5,9,12,0.0
88,BE_Battery,2030,5,13,16,0.0
89,BE_Battery,2030,5,17,20,0.0
90,BE_Battery,2030,5,21,24,0.0
91,BE_Battery,2030,6,1,4,0.0
92,BE_Battery,2030,6,5,8,0.0
93,BE_Battery,2030,6,9,12,0.0
94,BE_Battery,2030,6,13,16,0.0
95,BE_Battery,2030,6,17,20,0.0
96,BE_Battery,2030,6,21,24,0.0
97,BE_Battery,2030,7,1,4,0.0
98,BE_Battery,2030,7,5,8,0.0
99,BE_Battery,2030,7,9,12,0.0
100,BE_Battery,2030,7,13,16,0.0
101,BE_Battery,2030,7,17,20,0.0
102,BE_Battery,2030,7,21,24,0.0
103,BE_Battery,2030,8,1,4,0.0
104,BE_Battery,2030,8,5,8,0.0
105,BE_Battery,2030,8,9,12,0.0
106,BE_Battery,2030,8,13,16,0.0
107,BE_Battery,2030,8,17,20,0.0
108,BE_Battery,2030,8,21,24,0.0
109,BE_Battery,2030,9,1,4,0.0
110,BE_Battery,2030,9,5,8,0.0
111,BE_Battery,2030,9,9,12,0.0
112,BE_Battery,2030,9,13,16,0.0
113,BE_Battery,2030,9,17,20,0.0
114,BE_Battery,2030,9,21,24,0.0
115,BE_Battery,2030,10,1,4,0.0
116,BE_Battery,2030,10,5,8,0.0
117,BE_Battery,2030,10,9,12,0.0
118,BE_Battery,2030,10,13,16,0.0
119,BE_Battery,2030,10,17,20,0.0
120,BE_Battery,2030,10,21,24,0.0
121,CH_Battery,2030,1,1,4,3658.5075730336466
122,CH_Battery,2030,1,5,8,0.0
123,CH_Battery,2030,1,9,12,0.0
124,CH_Battery,2030,1,13,16,3658.5075730336466
125,CH_Battery,2030,1,17,20,914.6268932584117
126,CH_Battery,2030,1,21,24,0.0
127,CH_Battery,2030,2,1,4,0.0
128,CH_Battery,2030,2,5,8,272.88332832964124
129,CH_Battery,2030,2,9,12,273.898948428483
130,CH_Battery,2030,2,13,16,3658.5075730336466
131,CH_Battery,2030,2,17,20,2196.082782918269
132,CH_Battery,2030,2,21,24,0.0
