id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,0.05475813907773954
2,BE_Battery,2030,false,100.0,,0.0
3,DE_Battery,2030,false,100.0,,0.0
4,FR_Battery,2030,false,100.0,,0.19825868637119443
5,LU_Battery,2030,false,100.0,,0.0
6,CH_Battery,2030,false,100.0,,7.426960182342025
7,AT_Battery,2030,false,100.0,,0.9978545871179176
