id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,0.0
2,BE_Battery,2030,false,100.0,,0.0
3,DE_Battery,2030,false,100.0,,0.0
4,FR_Battery,2030,false,100.0,,2.8344467066166543
5,LU_Battery,2030,false,100.0,,0.0
6,CH_Battery,2030,false,100.0,,1.690535406656021
7,AT_Battery,2030,false,100.0,,3.306893511959239
