id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,100.0,,0.0
2,BE_Battery,2030,false,100.0,,0.0
3,DE_Battery,2030,false,100.0,,1.7625373099797799
4,FR_Battery,2030,false,100.0,,38.80551918858968
5,LU_Battery,2030,false,100.0,,1.3702905330227657
6,CH_Battery,2030,false,100.0,,0.29577900493142645
7,AT_Battery,2030,false,100.0,,1.4919323905462079
