id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
36,DE_Balance,CH_Balance,2030,1,21,24,360,0.0,0.0
37,DE_Balance,AT_Balance,2030,1,1,4,361,0.0,0.0
38,DE_Balance,AT_Balance,2030,1,5,8,362,0.0,0.0
39,DE_Balance,AT_Balance,2030,1,9,12,363,0.0,0.0
40,DE_Balance,AT_Balance,2030,1,13,16,364,0.0,0.0
41,DE_Balance,AT_Balance,2030,1,17,20,365,0.0,0.0
42,DE_Balance,AT_Balance,2030,1,21,24,366,0.0,0.0
43,DE_Balance,FR_Balance,2030,1,1,4,367,0.0,0.0
44,DE_Balance,FR_Balance,2030,1,5,8,368,0.0,0.0
45,DE_Balance,FR_Balance,2030,1,9,12,369,-3.815999999999999,0.0
46,DE_Balance,FR_Balance,2030,1,13,16,370,0.0,0.0
47,DE_Balance,FR_Balance,2030,1,17,20,371,0.0,0.0
48,DE_Balance,FR_Balance,2030,1,21,24,372,-3.2436000000000003,0.0
49,DE_Balance,LU_Balance,2030,1,1,4,373,0.0,0.0
50,DE_Balance,LU_Balance,2030,1,5,8,374,0.0,0.0
51,DE_Balance,LU_Balance,2030,1,9,12,375,0.0,0.0
52,DE_Balance,LU_Balance,2030,1,13,16,376,0.0,0.0
53,DE_Balance,LU_Balance,2030,1,17,20,377,0.0,0.0
54,DE_Balance,LU_Balance,2030,1,21,24,378,0.0,0.0
55,FR_Balance,CH_Balance,2030,1,1,4,379,0.0,-0.0
56,FR_Balance,CH_Balance,2030,1,5,8,380,0.0,-0.0
57,FR_Balance,CH_Balance,2030,1,9,12,381,0.0,7.0596
58,FR_Balance,CH_Balance,2030,1,13,16,382,0.0,-0.0
59,FR_Balance,CH_Balance,2030,1,17,20,383,0.0,0.0
60,FR_Balance,CH_Balance,2030,1,21,24,384,0.0,3.2436000000000003
61,FR_Balance,LU_Balance,2030,1,1,4,385,0.0,-0.0
62,FR_Balance,LU_Balance,2030,1,5,8,386,0.0,0.0
63,FR_Balance,LU_Balance,2030,1,9,12,387,0.0,3.815999999999999
64,FR_Balance,LU_Balance,2030,1,13,16,388,0.0,-0.0
65,FR_Balance,LU_Balance,2030,1,17,20,389,0.0,-0.0
66,FR_Balance,LU_Balance,2030,1,21,24,390,0.0,3.2436000000000003
67,CH_Balance,AT_Balance,2030,1,1,4,391,0.0,0.0
68,CH_Balance,AT_Balance,2030,1,5,8,392,0.0,0.0
69,CH_Balance,AT_Balance,2030,1,9,12,393,-3.2436000000000003,0.0
70,CH_Balance,AT_Balance,2030,1,13,16,394,0.0,-0.0
71,CH_Balance,AT_Balance,2030,1,17,20,395,0.0,0.0
72,CH_Balance,AT_Balance,2030,1,21,24,396,0.0,0.0
73,NL_Balance,BE_Balance,2030,2,1,4,823,0.0,0.0
74,NL_Balance,BE_Balance,2030,2,5,8,824,0.0,0.0
75,NL_Balance,BE_Balance,2030,2,9,12,825,0.0,0.0
76,NL_Balance,BE_Balance,2030,2,13,16,826,0.0,0.0
77,NL_Balance,BE_Balance,2030,2,17,20,827,0.0,0.0
78,NL_Balance,BE_Balance,2030,2,21,24,828,-2.0724,0.0
79,BE_Balance,LU_Balance,2030,2,1,4,829,0.0,0.0
80,BE_Balance,LU_Balance,2030,2,5,8,830,0.0,0.0
81,BE_Balance,LU_Balance,2030,2,9,12,831,0.0,-0.0
82,BE_Balance,LU_Balance,2030,2,13,16,832,0.0,-0.0
83,BE_Balance,LU_Balance,2030,2,17,20,833,0.0,-0.0
84,BE_Balance,LU_Balance,2030,2,21,24,834,0.0,0.0
85,BE_Balance,DE_Balance,2030,2,1,4,835,-2.0724,0.0
86,BE_Balance,DE_Balance,2030,2,5,8,836,0.0,0.0
87,BE_Balance,DE_Balance,2030,2,9,12,837,0.0,0.0
88,BE_Balance,DE_Balance,2030,2,13,16,838,0.0,0.0
89,BE_Balance,DE_Balance,2030,2,17,20,839,0.0,0.0
90,BE_Balance,DE_Balance,2030,2,21,24,840,0.0,0.0
91,BE_Balance,FR_Balance,2030,2,1,4,841,0.0,0.0
92,BE_Balance,FR_Balance,2030,2,5,8,842,0.0,2.0724
93,BE_Balance,FR_Balance,2030,2,9,12,843,0.0,2.0724
94,BE_Balance,FR_Balance,2030,2,13,16,844,0.0,2.0724
95,BE_Balance,FR_Balance,2030,2,17,20,845,0.0,2.0724
96,BE_Balance,FR_Balance,2030,2,21,24,846,0.0,0.0
97,DE_Balance,CH_Balance,2030,2,1,4,847,0.0,0.0
98,DE_Balance,CH_Balance,2030,2,5,8,848,0.0,0.0
99,DE_Balance,CH_Balance,2030,2,9,12,849,0.0,0.0
100,DE_Balance,CH_Balance,2030,2,13,16,850,0.0,0.0
101,DE_Balance,CH_Balance,2030,2,17,20,851,0.0,0.0
102,DE_Balance,CH_Balance,2030,2,21,24,852,0.0,0.0
103,DE_Balance,LU_Balance,2030,2,1,4,853,0.0,2.0724
104,DE_Balance,LU_Balance,2030,2,5,8,854,0.0,-0.0
105,DE_Balance,LU_Balance,2030,2,9,12,855,0.0,0.0
106,DE_Balance,LU_Balance,2030,2,13,16,856,0.0,0.0
107,DE_Balance,LU_Balance,2030,2,17,20,857,0.0,0.0
108,DE_Balance,LU_Balance,2030,2,21,24,858,0.0,-0.0
109,FR_Balance,CH_Balance,2030,2,1,4,859,-2.0724,0.0
110,FR_Balance,CH_Balance,2030,2,5,8,860,-2.0724,0.0
111,FR_Balance,CH_Balance,2030,2,9,12,861,-2.0724,0.0
112,FR_Balance,CH_Balance,2030,2,13,16,862,-2.0724,0.0
113,FR_Balance,CH_Balance,2030,2,17,20,863,-2.0724,0.0
114,FR_Balance,CH_Balance,2030,2,21,24,864,0.0,0.0
115,FR_Balance,LU_Balance,2030,2,1,4,865,0.0,0.0
116,FR_Balance,LU_Balance,2030,2,5,8,866,-2.0724,0.0
117,FR_Balance,LU_Balance,2030,2,9,12,867,-2.0724,0.0
118,FR_Balance,LU_Balance,2030,2,13,16,868,-2.0724,0.0
119,FR_Balance,LU_Balance,2030,2,17,20,869,-2.0724,0.0
120,FR_Balance,LU_Balance,2030,2,21,24,870,0.0,0.0
121,NL_Balance,DE_Balance,2030,2,1,4,901,-2.0724,0.0
122,NL_Balance,DE_Balance,2030,2,5,8,902,0.0,0.0
123,NL_Balance,DE_Balance,2030,2,9,12,903,0.0,-0.0
124,NL_Balance,DE_Balance,2030,2,13,16,904,0.0,0.0
125,NL_Balance,DE_Balance,2030,2,17,20,905,0.0,-0.0
126,NL_Balance,DE_Balance,2030,2,21,24,906,-2.0724,0.0
127,DE_Balance,FR_Balance,2030,2,1,4,913,0.0,2.0724
128,DE_Balance,FR_Balance,2030,2,5,8,914,0.0,2.0724
129,DE_Balance,FR_Balance,2030,2,9,12,915,0.0,2.0724
130,DE_Balance,FR_Balance,2030,2,13,16,916,0.0,2.0724
131,DE_Balance,FR_Balance,2030,2,17,20,917,0.0,2.0724
132,DE_Balance,FR_Balance,2030,2,21,24,918,0.0,-0.0
133,DE_Balance,AT_Balance,2030,2,1,4,937,0.0,2.0724
134,DE_Balance,AT_Balance,2030,2,5,8,938,0.0,2.0724
135,DE_Balance,AT_Balance,2030,2,9,12,939,0.0,0.0
136,DE_Balance,AT_Balance,2030,2,13,16,940,0.0,2.0724
137,DE_Balance,AT_Balance,2030,2,17,20,941,0.0,2.0724
138,DE_Balance,AT_Balance,2030,2,21,24,942,0.0,2.0724
139,CH_Balance,AT_Balance,2030,2,1,4,955,0.0,2.0724
140,CH_Balance,AT_Balance,2030,2,5,8,956,0.0,2.0724
141,CH_Balance,AT_Balance,2030,2,9,12,957,0.0,-0.0
142,CH_Balance,AT_Balance,2030,2,13,16,958,0.0,2.0724
143,CH_Balance,AT_Balance,2030,2,17,20,959,0.0,2.0724
144,CH_Balance,AT_Balance,2030,2,21,24,960,0.0,2.0724
145,NL_Balance,BE_Balance,2030,3,1,4,1303,0.0,-0.0
146,NL_Balance,BE_Balance,2030,3,5,8,1304,0.0,0.0
147,NL_Balance,BE_Balance,2030,3,9,12,1305,0.0,0.0
148,NL_Balance,BE_Balance,2030,3,13,16,1306,0.0,-0.0
149,NL_Balance,BE_Balance,2030,3,17,20,1307,0.0,0.0
150,NL_Balance,BE_Balance,2030,3,21,24,1308,0.0,-0.0
151,NL_Balance,DE_Balance,2030,3,1,4,1309,0.0,-0.0
152,NL_Balance,DE_Balance,2030,3,5,8,1310,0.0,0.0
153,NL_Balance,DE_Balance,2030,3,9,12,1311,0.0,0.0
154,NL_Balance,DE_Balance,2030,3,13,16,1312,-1.8212,0.0
155,NL_Balance,DE_Balance,2030,3,17,20,1313,-1.8212,0.0
156,NL_Balance,DE_Balance,2030,3,21,24,1314,0.0,0.0
157,BE_Balance,LU_Balance,2030,3,1,4,1315,0.0,0.0
158,BE_Balance,LU_Balance,2030,3,5,8,1316,0.0,0.0
159,BE_Balance,LU_Balance,2030,3,9,12,1317,0.0,0.0
160,BE_Balance,LU_Balance,2030,3,13,16,1318,-1.8212,0.0
161,BE_Balance,LU_Balance,2030,3,17,20,1319,-1.8212,0.0
162,BE_Balance,LU_Balance,2030,3,21,24,1320,0.0,0.0
163,BE_Balance,DE_Balance,2030,3,1,4,1321,0.0,-0.0
164,BE_Balance,DE_Balance,2030,3,5,8,1322,0.0,-0.0
165,BE_Balance,DE_Balance,2030,3,9,12,1323,0.0,0.0
166,BE_Balance,DE_Balance,2030,3,13,16,1324,-1.8212,0.0
167,BE_Balance,DE_Balance,2030,3,17,20,1325,-1.8212,0.0
168,BE_Balance,DE_Balance,2030,3,21,24,1326,0.0,0.0
169,BE_Balance,FR_Balance,2030,3,1,4,1327,0.0,0.0
170,BE_Balance,FR_Balance,2030,3,5,8,1328,0.0,-0.0
171,BE_Balance,FR_Balance,2030,3,9,12,1329,0.0,0.0
172,BE_Balance,FR_Balance,2030,3,13,16,1330,-1.8212,0.0
173,BE_Balance,FR_Balance,2030,3,17,20,1331,-1.8212,0.0
174,BE_Balance,FR_Balance,2030,3,21,24,1332,-1.8212,0.0
175,DE_Balance,AT_Balance,2030,3,1,4,1333,-1.8212,0.0
176,DE_Balance,AT_Balance,2030,3,5,8,1334,-3.596,0.0
177,DE_Balance,AT_Balance,2030,3,9,12,1335,-3.596,0.0
178,DE_Balance,AT_Balance,2030,3,13,16,1336,-3.8627999999999996,0.0
179,DE_Balance,AT_Balance,2030,3,17,20,1337,-38.07122852833168,0.0
180,DE_Balance,AT_Balance,2030,3,21,24,1338,-3.596,0.0
181,DE_Balance,FR_Balance,2030,3,1,4,1339,0.0,0.0
182,DE_Balance,FR_Balance,2030,3,5,8,1340,0.0,0.0
183,DE_Balance,FR_Balance,2030,3,9,12,1341,0.0,0.0
184,DE_Balance,FR_Balance,2030,3,13,16,1342,0.0,-0.0
185,DE_Balance,FR_Balance,2030,3,17,20,1343,0.0,0.0
186,DE_Balance,FR_Balance,2030,3,21,24,1344,-1.8212,0.0
187,FR_Balance,CH_Balance,2030,3,1,4,1345,-1.8212,0.0
188,FR_Balance,CH_Balance,2030,3,5,8,1346,-3.596,0.0
189,FR_Balance,CH_Balance,2030,3,9,12,1347,-3.596,0.0
190,FR_Balance,CH_Balance,2030,3,13,16,1348,0.0,0.0
191,FR_Balance,CH_Balance,2030,3,17,20,1349,-3.8627999999999996,0.0
192,FR_Balance,CH_Balance,2030,3,21,24,1350,-1.7748000000000004,0.0
193,FR_Balance,LU_Balance,2030,3,1,4,1351,0.0,-0.0
194,FR_Balance,LU_Balance,2030,3,5,8,1352,0.0,0.0
195,FR_Balance,LU_Balance,2030,3,9,12,1353,0.0,0.0
196,FR_Balance,LU_Balance,2030,3,13,16,1354,0.0,0.0
197,FR_Balance,LU_Balance,2030,3,17,20,1355,0.0,0.0
198,FR_Balance,LU_Balance,2030,3,21,24,1356,0.0,1.8212
199,CH_Balance,AT_Balance,2030,3,1,4,1357,0.0,-0.0
200,CH_Balance,AT_Balance,2030,3,5,8,1358,0.0,0.0
201,CH_Balance,AT_Balance,2030,3,9,12,1359,0.0,0.0
202,CH_Balance,AT_Balance,2030,3,13,16,1360,-3.8627999999999996,0.0
203,CH_Balance,AT_Balance,2030,3,17,20,1361,-34.20842852833168,0.0
204,CH_Balance,AT_Balance,2030,3,21,24,1362,0.0,0.0
205,DE_Balance,CH_Balance,2030,3,1,4,1417,-1.8212,0.0
206,DE_Balance,CH_Balance,2030,3,5,8,1418,-3.596,0.0
207,DE_Balance,CH_Balance,2030,3,9,12,1419,-3.596,0.0
208,DE_Balance,CH_Balance,2030,3,13,16,1420,0.0,0.0
209,DE_Balance,CH_Balance,2030,3,17,20,1421,-3.8627999999999996,0.0
210,DE_Balance,CH_Balance,2030,3,21,24,1422,-3.596,0.0
211,DE_Balance,LU_Balance,2030,3,1,4,1447,0.0,0.0
212,DE_Balance,LU_Balance,2030,3,5,8,1448,0.0,-0.0
213,DE_Balance,LU_Balance,2030,3,9,12,1449,0.0,-0.0
214,DE_Balance,LU_Balance,2030,3,13,16,1450,0.0,0.0
215,DE_Balance,LU_Balance,2030,3,17,20,1451,0.0,0.0
216,DE_Balance,LU_Balance,2030,3,21,24,1452,0.0,0.0
217,NL_Balance,BE_Balance,2030,4,1,4,1807,0.0,0.0
218,NL_Balance,BE_Balance,2030,4,5,8,1808,0.0,0.0
219,NL_Balance,BE_Balance,2030,4,9,12,1809,0.0,0.0
220,NL_Balance,BE_Balance,2030,4,13,16,1810,0.0,1.4444000000000001
221,NL_Balance,BE_Balance,2030,4,17,20,1811,0.0,0.0
222,NL_Balance,BE_Balance,2030,4,21,24,1812,-1.4444000000000001,0.0
223,NL_Balance,DE_Balance,2030,4,1,4,1813,-1.4444000000000001,0.0
224,NL_Balance,DE_Balance,2030,4,5,8,1814,-1.4444000000000001,0.0
225,NL_Balance,DE_Balance,2030,4,9,12,1815,0.0,0.0
226,NL_Balance,DE_Balance,2030,4,13,16,1816,0.0,0.0
227,NL_Balance,DE_Balance,2030,4,17,20,1817,0.0,0.0
228,NL_Balance,DE_Balance,2030,4,21,24,1818,-1.4444000000000001,0.0
229,BE_Balance,LU_Balance,2030,4,1,4,1819,0.0,0.0
230,BE_Balance,LU_Balance,2030,4,5,8,1820,0.0,0.0
231,BE_Balance,LU_Balance,2030,4,9,12,1821,0.0,0.0
232,BE_Balance,LU_Balance,2030,4,13,16,1822,0.0,0.0
233,BE_Balance,LU_Balance,2030,4,17,20,1823,0.0,0.0
234,BE_Balance,LU_Balance,2030,4,21,24,1824,0.0,0.0
235,BE_Balance,DE_Balance,2030,4,1,4,1825,-1.4444000000000001,0.0
236,BE_Balance,DE_Balance,2030,4,5,8,1826,-1.4444000000000001,0.0
237,BE_Balance,DE_Balance,2030,4,9,12,1827,0.0,0.0
238,BE_Balance,DE_Balance,2030,4,13,16,1828,-1.4444000000000001,0.0
239,BE_Balance,DE_Balance,2030,4,17,20,1829,0.0,0.0
240,BE_Balance,DE_Balance,2030,4,21,24,1830,0.0,0.0
241,BE_Balance,FR_Balance,2030,4,1,4,1831,0.0,0.0
242,BE_Balance,FR_Balance,2030,4,5,8,1832,0.0,-0.0
243,BE_Balance,FR_Balance,2030,4,9,12,1833,0.0,1.4444000000000001
244,BE_Balance,FR_Balance,2030,4,13,16,1834,0.0,-0.0
245,BE_Balance,FR_Balance,2030,4,17,20,1835,0.0,1.4444000000000001
246,BE_Balance,FR_Balance,2030,4,21,24,1836,0.0,0.0
247,DE_Balance,AT_Balance,2030,4,1,4,1837,0.0,0.0
248,DE_Balance,AT_Balance,2030,4,5,8,1838,0.0,0.0
249,DE_Balance,AT_Balance,2030,4,9,12,1839,0.0,0.0
250,DE_Balance,AT_Balance,2030,4,13,16,1840,0.0,0.0
251,DE_Balance,AT_Balance,2030,4,17,20,1841,0.0,0.0
252,DE_Balance,AT_Balance,2030,4,21,24,1842,0.0,0.0
253,DE_Balance,FR_Balance,2030,4,1,4,1843,0.0,1.4444000000000001
254,DE_Balance,FR_Balance,2030,4,5,8,1844,0.0,1.4444000000000001
255,DE_Balance,FR_Balance,2030,4,9,12,1845,0.0,1.4444000000000001
256,DE_Balance,FR_Balance,2030,4,13,16,1846,0.0,1.4444000000000001
257,DE_Balance,FR_Balance,2030,4,17,20,1847,0.0,1.4444000000000001
258,DE_Balance,FR_Balance,2030,4,21,24,1848,0.0,0.0
259,FR_Balance,CH_Balance,2030,4,1,4,1849,-1.4444000000000001,0.0
260,FR_Balance,CH_Balance,2030,4,5,8,1850,-2.852,0.0
261,FR_Balance,CH_Balance,2030,4,9,12,1851,-1.4444000000000001,0.0
262,FR_Balance,CH_Balance,2030,4,13,16,1852,-1.4444000000000001,0.0
263,FR_Balance,CH_Balance,2030,4,17,20,1853,-1.4444000000000001,0.0
264,FR_Balance,CH_Balance,2030,4,21,24,1854,0.0,0.0
265,CH_Balance,AT_Balance,2030,4,1,4,1855,0.0,-0.0
266,CH_Balance,AT_Balance,2030,4,5,8,1856,0.0,1.4076
267,CH_Balance,AT_Balance,2030,4,9,12,1857,0.0,-0.0
268,CH_Balance,AT_Balance,2030,4,13,16,1858,0.0,0.0
269,CH_Balance,AT_Balance,2030,4,17,20,1859,0.0,0.0
270,CH_Balance,AT_Balance,2030,4,21,24,1860,0.0,-0.0
271,DE_Balance,LU_Balance,2030,4,1,4,1897,0.0,1.4444000000000001
272,DE_Balance,LU_Balance,2030,4,5,8,1898,0.0,1.4444000000000001
273,DE_Balance,LU_Balance,2030,4,9,12,1899,0.0,-0.0
274,DE_Balance,LU_Balance,2030,4,13,16,1900,0.0,1.4444000000000001
275,DE_Balance,LU_Balance,2030,4,17,20,1901,0.0,-0.0
276,DE_Balance,LU_Balance,2030,4,21,24,1902,0.0,0.0
277,FR_Balance,LU_Balance,2030,4,1,4,1903,0.0,0.0
278,FR_Balance,LU_Balance,2030,4,5,8,1904,0.0,0.0
279,FR_Balance,LU_Balance,2030,4,9,12,1905,-1.4444000000000001,0.0
280,FR_Balance,LU_Balance,2030,4,13,16,1906,0.0,0.0
281,FR_Balance,LU_Balance,2030,4,17,20,1907,-1.4444000000000001,0.0
282,FR_Balance,LU_Balance,2030,4,21,24,1908,0.0,-0.0
283,DE_Balance,CH_Balance,2030,4,1,4,1915,0.0,0.0
284,DE_Balance,CH_Balance,2030,4,5,8,1916,-1.4076,0.0
285,DE_Balance,CH_Balance,2030,4,9,12,1917,0.0,0.0
286,DE_Balance,CH_Balance,2030,4,13,16,1918,0.0,0.0
287,DE_Balance,CH_Balance,2030,4,17,20,1919,0.0,0.0
288,DE_Balance,CH_Balance,2030,4,21,24,1920,0.0,0.0
289,NL_Balance,BE_Balance,2030,5,1,4,2323,0.0,-0.0
290,NL_Balance,BE_Balance,2030,5,5,8,2324,0.0,0.0
291,NL_Balance,BE_Balance,2030,5,9,12,2325,0.0,0.0
292,NL_Balance,BE_Balance,2030,5,13,16,2326,0.0,0.0
293,NL_Balance,BE_Balance,2030,5,17,20,2327,0.0,0.0
294,NL_Balance,BE_Balance,2030,5,21,24,2328,0.0,-0.0
295,BE_Balance,LU_Balance,2030,5,1,4,2329,0.0,0.0
296,BE_Balance,LU_Balance,2030,5,5,8,2330,0.0,0.0
297,BE_Balance,LU_Balance,2030,5,9,12,2331,0.0,0.0
298,BE_Balance,LU_Balance,2030,5,13,16,2332,0.0,-0.0
299,BE_Balance,LU_Balance,2030,5,17,20,2333,0.0,-0.0
300,BE_Balance,LU_Balance,2030,5,21,24,2334,0.0,0.0
301,BE_Balance,DE_Balance,2030,5,1,4,2335,0.0,0.0
302,BE_Balance,DE_Balance,2030,5,5,8,2336,0.0,-0.0
303,BE_Balance,DE_Balance,2030,5,9,12,2337,0.0,-0.0
304,BE_Balance,DE_Balance,2030,5,13,16,2338,0.0,-0.0
305,BE_Balance,DE_Balance,2030,5,17,20,2339,0.0,-0.0
306,BE_Balance,DE_Balance,2030,5,21,24,2340,0.0,-0.0
307,BE_Balance,FR_Balance,2030,5,1,4,2341,0.0,0.0
308,BE_Balance,FR_Balance,2030,5,5,8,2342,0.0,-0.0
309,BE_Balance,FR_Balance,2030,5,9,12,2343,0.0,-0.0
310,BE_Balance,FR_Balance,2030,5,13,16,2344,0.0,-0.0
311,BE_Balance,FR_Balance,2030,5,17,20,2345,0.0,-0.0
312,BE_Balance,FR_Balance,2030,5,21,24,2346,0.0,-0.0
313,DE_Balance,CH_Balance,2030,5,1,4,2347,-3.2656,0.0
314,DE_Balance,CH_Balance,2030,5,5,8,2348,-3.2656,0.0
315,DE_Balance,CH_Balance,2030,5,9,12,2349,-3.2656,0.0
316,DE_Balance,CH_Balance,2030,5,13,16,2350,-3.2656,0.0
317,DE_Balance,CH_Balance,2030,5,17,20,2351,-3.2656,0.0
318,DE_Balance,CH_Balance,2030,5,21,24,2352,-3.2656,0.0
319,DE_Balance,FR_Balance,2030,5,1,4,2353,0.0,-0.0
320,DE_Balance,FR_Balance,2030,5,5,8,2354,0.0,0.0
321,DE_Balance,FR_Balance,2030,5,9,12,2355,0.0,0.0
322,DE_Balance,FR_Balance,2030,5,13,16,2356,0.0,0.0
323,DE_Balance,FR_Balance,2030,5,17,20,2357,0.0,-0.0
324,DE_Balance,FR_Balance,2030,5,21,24,2358,0.0,-0.0
325,DE_Balance,LU_Balance,2030,5,1,4,2359,0.0,0.0
326,DE_Balance,LU_Balance,2030,5,5,8,2360,0.0,0.0
327,DE_Balance,LU_Balance,2030,5,9,12,2361,0.0,-0.0
328,DE_Balance,LU_Balance,2030,5,13,16,2362,0.0,0.0
329,DE_Balance,LU_Balance,2030,5,17,20,2363,0.0,0.0
330,DE_Balance,LU_Balance,2030,5,21,24,2364,0.0,-0.0
331,FR_Balance,CH_Balance,2030,5,1,4,2365,-3.2656,0.0
332,FR_Balance,CH_Balance,2030,5,5,8,2366,-3.2656,0.0
333,FR_Balance,CH_Balance,2030,5,9,12,2367,-3.2656,0.0
334,FR_Balance,CH_Balance,2030,5,13,16,2368,-3.2656,0.0
335,FR_Balance,CH_Balance,2030,5,17,20,2369,-3.2656,0.0
336,FR_Balance,CH_Balance,2030,5,21,24,2370,-3.2656,0.0
337,FR_Balance,LU_Balance,2030,5,1,4,2371,0.0,-0.0
338,FR_Balance,LU_Balance,2030,5,5,8,2372,0.0,-0.0
339,FR_Balance,LU_Balance,2030,5,9,12,2373,0.0,0.0
340,FR_Balance,LU_Balance,2030,5,13,16,2374,0.0,0.0
341,FR_Balance,LU_Balance,2030,5,17,20,2375,0.0,0.0
342,FR_Balance,LU_Balance,2030,5,21,24,2376,0.0,0.0
343,CH_Balance,AT_Balance,2030,5,1,4,2407,0.0,3.2656
344,CH_Balance,AT_Balance,2030,5,5,8,2408,0.0,3.2656
345,CH_Balance,AT_Balance,2030,5,9,12,2409,0.0,3.2656
346,CH_Balance,AT_Balance,2030,5,13,16,2410,0.0,3.2656
347,CH_Balance,AT_Balance,2030,5,17,20,2411,0.0,3.2656
348,CH_Balance,AT_Balance,2030,5,21,24,2412,0.0,3.2656
349,NL_Balance,DE_Balance,2030,5,1,4,2413,0.0,-0.0
350,NL_Balance,DE_Balance,2030,5,5,8,2414,0.0,0.0
351,NL_Balance,DE_Balance,2030,5,9,12,2415,0.0,-0.0
352,NL_Balance,DE_Balance,2030,5,13,16,2416,0.0,-0.0
353,NL_Balance,DE_Balance,2030,5,17,20,2417,0.0,-0.0
354,NL_Balance,DE_Balance,2030,5,21,24,2418,0.0,-0.0
355,DE_Balance,AT_Balance,2030,5,1,4,2431,0.0,0.0
356,DE_Balance,AT_Balance,2030,5,5,8,2432,0.0,0.0
357,DE_Balance,AT_Balance,2030,5,9,12,2433,0.0,0.0
358,DE_Balance,AT_Balance,2030,5,13,16,2434,0.0,0.0
359,DE_Balance,AT_Balance,2030,5,17,20,2435,0.0,0.0
360,DE_Balance,AT_Balance,2030,5,21,24,2436,0.0,-0.0
361,NL_Balance,BE_Balance,2030,6,1,4,2803,0.0,0.0
362,NL_Balance,BE_Balance,2030,6,5,8,2804,0.0,0.0
363,NL_Balance,BE_Balance,2030,6,9,12,2805,0.0,0.0
364,NL_Balance,BE_Balance,2030,6,13,16,2806,0.0,-0.0
365,NL_Balance,BE_Balance,2030,6,17,20,2807,0.0,0.0
366,NL_Balance,BE_Balance,2030,6,21,24,2808,0.0,0.0
367,NL_Balance,DE_Balance,2030,6,1,4,2809,0.0,0.0
368,NL_Balance,DE_Balance,2030,6,5,8,2810,0.0,-0.0
369,NL_Balance,DE_Balance,2030,6,9,12,2811,0.0,-0.0
370,NL_Balance,DE_Balance,2030,6,13,16,2812,0.0,0.0
371,NL_Balance,DE_Balance,2030,6,17,20,2813,0.0,-0.0
372,NL_Balance,DE_Balance,2030,6,21,24,2814,0.0,-0.0
373,BE_Balance,LU_Balance,2030,6,1,4,2815,0.0,0.0
374,BE_Balance,LU_Balance,2030,6,5,8,2816,0.0,0.0
375,BE_Balance,LU_Balance,2030,6,9,12,2817,0.0,-0.0
376,BE_Balance,LU_Balance,2030,6,13,16,2818,0.0,1.1303999999999998
