id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
14972,AT_Nuclear,AT_Balance,2030,8,1.0,1.0,20,20,0.0
14973,AT_Nuclear,AT_Balance,2030,8,1.0,1.0,21,21,0.0
14974,AT_Nuclear,AT_Balance,2030,8,1.0,1.0,22,22,0.0
14975,AT_Nuclear,AT_Balance,2030,8,1.0,1.0,23,23,0.0
14976,AT_Nuclear,AT_Balance,2030,8,1.0,1.0,24,24,0.0
14977,AT_CCGT,AT_Balance,2030,8,1.0,1.0,1,1,0.0
14978,AT_CCGT,AT_Balance,2030,8,1.0,1.0,2,2,0.0
14979,AT_CCGT,AT_Balance,2030,8,1.0,1.0,3,3,0.0
14980,AT_CCGT,AT_Balance,2030,8,1.0,1.0,4,4,0.0
14981,AT_CCGT,AT_Balance,2030,8,1.0,1.0,5,5,0.0
14982,AT_CCGT,AT_Balance,2030,8,1.0,1.0,6,6,0.0
14983,AT_CCGT,AT_Balance,2030,8,1.0,1.0,7,7,0.0
14984,AT_CCGT,AT_Balance,2030,8,1.0,1.0,8,8,0.0
14985,AT_CCGT,AT_Balance,2030,8,1.0,1.0,9,9,0.0
14986,AT_CCGT,AT_Balance,2030,8,1.0,1.0,10,10,0.0
14987,AT_CCGT,AT_Balance,2030,8,1.0,1.0,11,11,0.0
14988,AT_CCGT,AT_Balance,2030,8,1.0,1.0,12,12,0.0
14989,AT_CCGT,AT_Balance,2030,8,1.0,1.0,13,13,0.0
14990,AT_CCGT,AT_Balance,2030,8,1.0,1.0,14,14,0.0
14991,AT_CCGT,AT_Balance,2030,8,1.0,1.0,15,15,0.0
14992,AT_CCGT,AT_Balance,2030,8,1.0,1.0,16,16,0.0
14993,AT_CCGT,AT_Balance,2030,8,1.0,1.0,17,17,0.0
14994,AT_CCGT,AT_Balance,2030,8,1.0,1.0,18,18,0.0
14995,AT_CCGT,AT_Balance,2030,8,1.0,1.0,19,19,0.0
14996,AT_CCGT,AT_Balance,2030,8,1.0,1.0,20,20,0.0
14997,AT_CCGT,AT_Balance,2030,8,1.0,1.0,21,21,0.0
14998,AT_CCGT,AT_Balance,2030,8,1.0,1.0,22,22,0.0
14999,AT_CCGT,AT_Balance,2030,8,1.0,1.0,23,23,0.0
15000,AT_CCGT,AT_Balance,2030,8,1.0,1.0,24,24,0.0
15001,AT_OCGT,AT_Balance,2030,8,1.0,1.0,1,1,0.0
15002,AT_OCGT,AT_Balance,2030,8,1.0,1.0,2,2,0.0
15003,AT_OCGT,AT_Balance,2030,8,1.0,1.0,3,3,0.0
15004,AT_OCGT,AT_Balance,2030,8,1.0,1.0,4,4,0.0
15005,AT_OCGT,AT_Balance,2030,8,1.0,1.0,5,5,0.0
15006,AT_OCGT,AT_Balance,2030,8,1.0,1.0,6,6,0.0
15007,AT_OCGT,AT_Balance,2030,8,1.0,1.0,7,7,0.0
15008,AT_OCGT,AT_Balance,2030,8,1.0,1.0,8,8,0.0
15009,AT_OCGT,AT_Balance,2030,8,1.0,1.0,9,9,0.0
15010,AT_OCGT,AT_Balance,2030,8,1.0,1.0,10,10,0.0
15011,AT_OCGT,AT_Balance,2030,8,1.0,1.0,11,11,0.0
15012,AT_OCGT,AT_Balance,2030,8,1.0,1.0,12,12,0.0
15013,AT_OCGT,AT_Balance,2030,8,1.0,1.0,13,13,0.0
15014,AT_OCGT,AT_Balance,2030,8,1.0,1.0,14,14,0.0
15015,AT_OCGT,AT_Balance,2030,8,1.0,1.0,15,15,0.0
15016,AT_OCGT,AT_Balance,2030,8,1.0,1.0,16,16,0.0
15017,AT_OCGT,AT_Balance,2030,8,1.0,1.0,17,17,0.0
15018,AT_OCGT,AT_Balance,2030,8,1.0,1.0,18,18,0.0
15019,AT_OCGT,AT_Balance,2030,8,1.0,1.0,19,19,0.0
15020,AT_OCGT,AT_Balance,2030,8,1.0,1.0,20,20,0.0
15021,AT_OCGT,AT_Balance,2030,8,1.0,1.0,21,21,0.0
15022,AT_OCGT,AT_Balance,2030,8,1.0,1.0,22,22,0.0
15023,AT_OCGT,AT_Balance,2030,8,1.0,1.0,23,23,0.0
15024,AT_OCGT,AT_Balance,2030,8,1.0,1.0,24,24,0.0
15025,AT_Battery,AT_Balance,2030,8,1.0,1.0,1,1,0.0
15026,AT_Battery,AT_Balance,2030,8,1.0,1.0,2,2,0.0
15027,AT_Battery,AT_Balance,2030,8,1.0,1.0,3,3,0.0
15028,AT_Battery,AT_Balance,2030,8,1.0,1.0,4,4,393.5011961612082
15029,AT_Battery,AT_Balance,2030,8,1.0,1.0,5,5,0.0
15030,AT_Battery,AT_Balance,2030,8,1.0,1.0,6,6,0.0
15031,AT_Battery,AT_Balance,2030,8,1.0,1.0,7,7,494.21775756804993
15032,AT_Battery,AT_Balance,2030,8,1.0,1.0,8,8,45.9777236513504
15033,AT_Battery,AT_Balance,2030,8,1.0,1.0,9,9,0.0
15034,AT_Battery,AT_Balance,2030,8,1.0,1.0,10,10,0.0
15035,AT_Battery,AT_Balance,2030,8,1.0,1.0,11,11,332.2973690238072
15036,AT_Battery,AT_Balance,2030,8,1.0,1.0,12,12,167.74574387832135
15037,AT_Battery,AT_Balance,2030,8,1.0,1.0,13,13,45.77663822024158
15038,AT_Battery,AT_Balance,2030,8,1.0,1.0,14,14,448.44111934780835
15039,AT_Battery,AT_Balance,2030,8,1.0,1.0,15,15,0.0
15040,AT_Battery,AT_Balance,2030,8,1.0,1.0,16,16,0.0
15041,AT_Battery,AT_Balance,2030,8,1.0,1.0,17,17,0.0
15042,AT_Battery,AT_Balance,2030,8,1.0,1.0,18,18,217.38932836470872
15043,AT_Battery,AT_Balance,2030,8,1.0,1.0,19,19,0.0
15044,AT_Battery,AT_Balance,2030,8,1.0,1.0,20,20,494.21775756804993
15045,AT_Battery,AT_Balance,2030,8,1.0,1.0,21,21,0.0
15046,AT_Battery,AT_Balance,2030,8,1.0,1.0,22,22,0.0
15047,AT_Battery,AT_Balance,2030,8,1.0,1.0,23,23,212.41233672180806
15048,AT_Battery,AT_Balance,2030,8,1.0,1.0,24,24,196.22066740151695
15049,AT_Balance,AT_Battery,2030,8,1.0,1.0,1,1,34.31685129519337
15050,AT_Balance,AT_Battery,2030,8,1.0,1.0,2,2,169.90128692757753
15051,AT_Balance,AT_Battery,2030,8,1.0,1.0,3,3,235.2607815897877
15052,AT_Balance,AT_Battery,2030,8,1.0,1.0,4,4,494.21775756804993
15053,AT_Balance,AT_Battery,2030,8,1.0,1.0,5,5,0.0
15054,AT_Balance,AT_Battery,2030,8,1.0,1.0,6,6,0.0
15055,AT_Balance,AT_Battery,2030,8,1.0,1.0,7,7,0.0
15056,AT_Balance,AT_Battery,2030,8,1.0,1.0,8,8,0.0
15057,AT_Balance,AT_Battery,2030,8,1.0,1.0,9,9,399.8908391895807
15058,AT_Balance,AT_Battery,2030,8,1.0,1.0,10,10,100.15227371254787
15059,AT_Balance,AT_Battery,2030,8,1.0,1.0,11,11,0.0
15060,AT_Balance,AT_Battery,2030,8,1.0,1.0,12,12,0.0
15061,AT_Balance,AT_Battery,2030,8,1.0,1.0,13,13,0.0
15062,AT_Balance,AT_Battery,2030,8,1.0,1.0,14,14,494.21775756804993
15063,AT_Balance,AT_Battery,2030,8,1.0,1.0,15,15,153.88420628216068
15064,AT_Balance,AT_Battery,2030,8,1.0,1.0,16,16,63.50512208254804
15065,AT_Balance,AT_Battery,2030,8,1.0,1.0,17,17,0.0
15066,AT_Balance,AT_Battery,2030,8,1.0,1.0,18,18,0.0
15067,AT_Balance,AT_Battery,2030,8,1.0,1.0,19,19,494.21775756804993
15068,AT_Balance,AT_Battery,2030,8,1.0,1.0,20,20,0.0
15069,AT_Balance,AT_Battery,2030,8,1.0,1.0,21,21,0.0
15070,AT_Balance,AT_Battery,2030,8,1.0,1.0,22,22,408.633004123325
15071,AT_Balance,AT_Battery,2030,8,1.0,1.0,23,23,0.0
15072,AT_Balance,AT_Battery,2030,8,1.0,1.0,24,24,0.0
15073,NL_Balance,DE_Balance,2030,8,1.0,1.0,1,1,1000.0
15074,NL_Balance,DE_Balance,2030,8,1.0,1.0,2,2,-1000.0
15075,NL_Balance,DE_Balance,2030,8,1.0,1.0,3,3,1000.0
15076,NL_Balance,DE_Balance,2030,8,1.0,1.0,4,4,1000.0
15077,NL_Balance,DE_Balance,2030,8,1.0,1.0,5,5,1000.0
15078,NL_Balance,DE_Balance,2030,8,1.0,1.0,6,6,1000.0
15079,NL_Balance,DE_Balance,2030,8,1.0,1.0,7,7,1000.0
15080,NL_Balance,DE_Balance,2030,8,1.0,1.0,8,8,880.4510868747202
15081,NL_Balance,DE_Balance,2030,8,1.0,1.0,9,9,446.9226729557638
15082,NL_Balance,DE_Balance,2030,8,1.0,1.0,10,10,380.30738820683837
15083,NL_Balance,DE_Balance,2030,8,1.0,1.0,11,11,1000.0
15084,NL_Balance,DE_Balance,2030,8,1.0,1.0,12,12,533.1692374413177
15085,NL_Balance,DE_Balance,2030,8,1.0,1.0,13,13,1000.0
15086,NL_Balance,DE_Balance,2030,8,1.0,1.0,14,14,-1000.0
15087,NL_Balance,DE_Balance,2030,8,1.0,1.0,15,15,381.8050902664051
15088,NL_Balance,DE_Balance,2030,8,1.0,1.0,16,16,1000.0
15089,NL_Balance,DE_Balance,2030,8,1.0,1.0,17,17,1000.0
15090,NL_Balance,DE_Balance,2030,8,1.0,1.0,18,18,1000.0
15091,NL_Balance,DE_Balance,2030,8,1.0,1.0,19,19,1000.0
15092,NL_Balance,DE_Balance,2030,8,1.0,1.0,20,20,852.7653015701633
15093,NL_Balance,DE_Balance,2030,8,1.0,1.0,21,21,1000.0
15094,NL_Balance,DE_Balance,2030,8,1.0,1.0,22,22,1000.0
15095,NL_Balance,DE_Balance,2030,8,1.0,1.0,23,23,-1000.0
15096,NL_Balance,DE_Balance,2030,8,1.0,1.0,24,24,-1000.0
15097,NL_Balance,BE_Balance,2030,8,1.0,1.0,1,1,-1000.0
15098,NL_Balance,BE_Balance,2030,8,1.0,1.0,2,2,-1000.0
15099,NL_Balance,BE_Balance,2030,8,1.0,1.0,3,3,-1000.0
15100,NL_Balance,BE_Balance,2030,8,1.0,1.0,4,4,1000.0
15101,NL_Balance,BE_Balance,2030,8,1.0,1.0,5,5,1000.0
15102,NL_Balance,BE_Balance,2030,8,1.0,1.0,6,6,-1000.0
15103,NL_Balance,BE_Balance,2030,8,1.0,1.0,7,7,-1000.0
15104,NL_Balance,BE_Balance,2030,8,1.0,1.0,8,8,1000.0
15105,NL_Balance,BE_Balance,2030,8,1.0,1.0,9,9,1000.0
15106,NL_Balance,BE_Balance,2030,8,1.0,1.0,10,10,588.4346605026383
15107,NL_Balance,BE_Balance,2030,8,1.0,1.0,11,11,-1000.0
15108,NL_Balance,BE_Balance,2030,8,1.0,1.0,12,12,-82.41748823583657
15109,NL_Balance,BE_Balance,2030,8,1.0,1.0,13,13,-1000.0
15110,NL_Balance,BE_Balance,2030,8,1.0,1.0,14,14,-1000.0
15111,NL_Balance,BE_Balance,2030,8,1.0,1.0,15,15,1000.0
15112,NL_Balance,BE_Balance,2030,8,1.0,1.0,16,16,-154.0210861447875
15113,NL_Balance,BE_Balance,2030,8,1.0,1.0,17,17,-1000.0
15114,NL_Balance,BE_Balance,2030,8,1.0,1.0,18,18,144.5771799234805
15115,NL_Balance,BE_Balance,2030,8,1.0,1.0,19,19,-445.77562188712454
15116,NL_Balance,BE_Balance,2030,8,1.0,1.0,20,20,48.37081008245508
15117,NL_Balance,BE_Balance,2030,8,1.0,1.0,21,21,584.5319796895442
15118,NL_Balance,BE_Balance,2030,8,1.0,1.0,22,22,1000.0
15119,NL_Balance,BE_Balance,2030,8,1.0,1.0,23,23,-1000.0
15120,NL_Balance,BE_Balance,2030,8,1.0,1.0,24,24,-1000.0
